A1,A6,B1,B9,D1,E38,year,weight,B10
2,10,8218,1,3,NA,2016,99.9422914896897,3
2,3,8439,1,9,NA,2016,22.8305835092597,2
1,5,8236,2,9,NA,2016,58.710173106203,NA
1,7,8439,1,7,NA,2016,18.8616349612914,5
1,11,8212,1,4,NA,2016,110.039775888745,1
2,4,8424,1,6,NA,2016,68.8105369285182,3
2,7,8215,1,3,NA,2016,28.622772884561,3
2,4,8231,1,8,NA,2016,122.292834758137,1
2,1,8401,2,7,NA,2016,32.1692409192405,NA
2,5,8354,1,1,NA,2016,8.63859073896496,1
2,6,8354,1,5,NA,2016,8.63859073896496,1
1,5,8218,1,5,NA,2016,115.364006574644,4
2,2,8439,1,8,NA,2016,19.2976680352505,2
2,6,8212,1,8,NA,2016,103.594552567325,5
1,9,8207,1,4,NA,2016,96.7967100187466,1
2,8,8207,1,8,NA,2016,255.501995173598,3
1,11,8218,1,1,NA,2016,115.364006574644,5
1,1,8231,1,9,NA,2016,115.283157850041,5
1,7,8229,2,4,NA,2016,20.1563003484699,NA
1,7,8231,1,2,NA,2016,127.562715249726,4
2,9,8406,1,6,NA,2016,38.2234430314533,3
1,7,8236,1,6,NA,2016,62.7233583136164,2
1,6,8231,2,3,NA,2016,161.456190316157,NA
2,6,8212,1,8,NA,2016,114.302214820726,1
2,3,8401,2,7,NA,2016,31.6666495541945,NA
2,2,8423,1,8,NA,2016,19.2976680352505,3
1,9,8231,1,3,NA,2016,157.275872994598,2
1,3,8236,2,2,NA,2016,58.710173106203,NA
2,5,8215,1,7,NA,2016,38.7921736556311,3
2,5,8212,1,6,NA,2016,114.302214820726,1
2,9,8513,1,7,NA,2016,31.2227431976525,2
2,2,8218,2,8,NA,2016,108.078974180107,NA
2,1,8439,1,7,NA,2016,19.2976680352505,1
2,2,8320,1,8,NA,2016,23.9678799341562,2
2,10,8212,2,9,NA,2016,103.594552567325,NA
2,6,8207,2,4,NA,2016,311.822959595088,NA
1,3,8215,1,7,NA,2016,38.7921736556311,2
2,3,8212,1,9,NA,2016,114.302214820726,5
2,4,8423,1,8,NA,2016,28.3557932169374,2
1,3,8231,1,6,NA,2016,161.456190316157,5
2,4,8336,1,5,NA,2016,8.63859073896496,3
2,6,8231,2,4,NA,2016,122.292834758137,NA
1,5,8231,1,2,NA,2016,127.562715249726,2
2,5,8218,1,8,NA,2016,117.636295722456,1
1,8,8207,1,4,NA,2016,215.845074456563,3
1,5,8215,1,7,NA,2016,38.7921736556311,2
1,7,8510,2,9,NA,2016,12.2027112521508,NA
1,1,8229,2,5,NA,2016,32.3606557377049,NA
2,6,8212,1,7,NA,2016,114.302214820726,3
1,10,8309,1,2,NA,2016,14.4115340510018,1
1,2,8218,1,2,NA,2016,138.501127197156,4
2,5,8510,2,8,NA,2016,13.1335672450724,NA
2,5,8231,1,2,NA,2016,118.712385680636,3
2,6,8438,1,7,NA,2016,117.636295722456,2
1,7,8215,1,7,NA,2016,32.4527266661945,3
2,11,8423,1,5,NA,2016,25.7427298201403,1
2,10,8231,1,3,NA,2016,182.248517720399,3
2,5,8236,1,7,NA,2016,45.0972990249956,3
1,1,8229,2,3,NA,2016,32.3606557377049,NA
2,8,8354,1,7,NA,2016,9.3679918497525,3
1,4,8218,1,9,NA,2016,96.7967100187466,2
1,8,8218,1,5,NA,2016,110.015037418155,5
2,4,8218,2,9,NA,2016,105.253527751603,NA
1,7,8229,1,2,NA,2016,20.774459285079,1
1,6,8439,2,8,NA,2016,21.5734489737051,NA
1,8,8439,1,8,NA,2016,18.8616349612914,4
2,3,8212,1,6,NA,2016,114.302214820726,3
1,2,8231,1,5,NA,2016,115.283157850041,4
2,5,8231,1,2,NA,2016,118.712385680636,2
1,3,8229,2,4,NA,2016,22.1597661958095,NA
1,4,8215,1,7,NA,2016,31.2227431976525,2
2,6,8229,1,8,NA,2016,20.211326255055,2
1,2,8218,2,5,NA,2016,128.18586113674,NA
1,8,8336,2,8,NA,2016,10.1887831539162,NA
1,10,8207,1,9,NA,2016,215.845074456563,3
1,3,8236,2,8,NA,2016,58.710173106203,NA
2,4,8424,1,2,NA,2016,45.0972990249956,5
1,5,8406,1,2,NA,2016,33.620848202021,1
1,3,8423,1,4,NA,2016,21.9237870339284,1
1,11,8510,1,7,NA,2016,15.8836943984518,2
2,3,8229,1,9,NA,2016,20.211326255055,2
2,5,8218,2,7,NA,2016,105.253527751603,NA
1,10,8207,2,8,NA,2016,215.011695791149,NA
2,5,8218,1,5,NA,2016,117.636295722456,2
2,8,8315,1,7,NA,2016,9.3679918497525,1
1,3,8510,1,7,NA,2016,12.2441590226343,2
2,9,8439,1,2,NA,2016,28.3557932169374,1
1,9,8236,1,6,NA,2016,49.6335130520869,2
2,8,8510,1,8,NA,2016,13.1335672450724,4
2,10,8215,2,3,NA,2016,26.4774227347595,NA
2,3,8431,2,2,NA,2016,31.6666495541945,NA
1,10,8231,1,2,NA,2016,157.275872994598,4
1,1,8406,1,8,NA,2016,32.3395327179569,2
2,5,8236,2,8,NA,2016,50.0081358505039,NA
2,3,8406,1,7,NA,2016,31.6666495541945,1
2,7,8231,1,3,NA,2016,118.712385680636,2
1,10,8265,1,7,NA,2016,215.845074456563,4
1,2,8424,1,9,NA,2016,32.3395327179569,2
2,7,8231,1,4,NA,2016,118.712385680636,4
1,3,8218,1,5,NA,2016,115.364006574644,4
2,1,8229,2,3,NA,2016,28.7252461963411,NA
1,6,8215,2,7,NA,2016,38.7921736556311,NA
1,6,8231,1,2,NA,2016,127.562715249726,4
2,2,8236,1,8,NA,2016,53.5132453047881,3
1,7,8229,2,5,NA,2016,20.774459285079,NA
1,5,8218,1,8,NA,2016,106.771943494037,5
1,10,8510,2,7,NA,2016,12.2027112521508,NA
1,1,8229,2,6,NA,2016,32.3606557377049,NA
1,9,8607,1,2,NA,2016,32.4527266661945,2
2,1,8231,1,3,NA,2016,143.445621063506,4
1,2,8510,1,8,NA,2016,15.3400932715348,4
2,7,8207,1,8,NA,2016,352.189436344679,2
1,2,8236,1,6,NA,2016,60.7531278352279,4
2,10,8229,1,3,NA,2016,20.211326255055,1
1,2,8510,1,7,NA,2016,15.3400932715348,4
1,6,8231,2,2,NA,2016,127.562715249726,NA
2,6,8423,2,8,NA,2016,25.7427298201403,NA
1,10,8215,2,6,NA,2016,28.5255755163259,NA
1,6,8231,2,1,NA,2016,127.562715249726,NA
2,2,8406,1,7,NA,2016,32.1692409192405,2
2,1,8215,1,8,NA,2016,47.4411764705882,4
1,5,8231,2,1,NA,2016,161.456190316157,NA
1,10,8231,2,2,NA,2016,179.559973669534,NA
1,1,8439,1,8,NA,2016,24.7851956509531,2
1,5,8510,1,7,NA,2016,12.2027112521508,4
1,7,8218,2,8,NA,2016,110.015037418155,NA
2,3,8510,1,7,NA,2016,13.1335672450724,2
1,2,8212,2,8,NA,2016,92.2463794214078,NA
2,4,8229,1,9,NA,2016,20.211326255055,5
1,5,8336,1,8,NA,2016,10.1887831539162,5
2,3,8236,2,8,NA,2016,50.0081358505039,NA
2,6,8231,1,2,NA,2016,182.248517720399,2
2,4,8406,1,4,NA,2016,118.712385680636,5
2,3,8218,2,8,NA,2016,105.253527751603,NA
1,9,8231,1,3,NA,2016,157.275872994598,4
2,2,8229,1,7,NA,2016,28.7252461963411,3
2,4,8354,1,6,NA,2016,8.63859073896496,1
1,7,8207,2,5,NA,2016,255.711092776512,NA
1,3,8215,1,8,NA,2016,38.7921736556311,2
1,6,8439,2,9,NA,2016,21.5734489737051,NA
1,6,8406,1,8,NA,2016,157.275872994598,2
2,6,8231,1,4,NA,2016,122.292834758137,2
2,4,8523,2,8,NA,2016,114.302214820726,NA
2,1,8218,2,8,NA,2016,108.078974180107,NA
2,6,8229,1,2,NA,2016,20.211326255055,1
2,5,8310,2,3,NA,2016,8.63859073896496,NA
2,4,8218,2,4,NA,2016,117.636295722456,NA
1,3,8215,1,8,NA,2016,38.7921736556311,2
2,3,8218,2,8,NA,2016,105.253527751603,NA
2,4,8231,1,6,NA,2016,122.292834758137,4
2,8,8229,1,8,NA,2016,19.7031775987449,4
2,10,8231,1,2,NA,2016,118.712385680636,2
2,9,8212,2,7,NA,2016,311.822959595088,NA
2,4,8215,1,7,NA,2016,31.2227431976525,1
1,4,8231,1,8,NA,2016,127.562715249726,5
2,1,8439,1,7,NA,2016,19.2976680352505,2
2,9,8439,1,9,NA,2016,28.3557932169374,2
2,4,8207,1,9,NA,2016,352.189436344679,5
1,3,8207,2,3,NA,2016,255.711092776512,NA
1,3,8215,1,8,NA,2016,32.4527266661945,2
2,4,8231,1,2,NA,2016,122.292834758137,3
2,8,8231,1,2,NA,2016,182.248517720399,3
1,7,8410,2,5,NA,2016,49.6335130520869,NA
2,9,8229,1,7,NA,2016,20.2200819493145,1
2,7,8215,1,8,NA,2016,26.4774227347595,2
1,6,8212,1,8,NA,2016,90.7128740959531,2
2,3,8236,2,3,NA,2016,68.8105369285182,NA
1,6,8231,2,2,NA,2016,161.456190316157,NA
1,4,8229,2,8,NA,2016,22.1597661958095,NA
1,4,8439,1,9,NA,2016,21.5734489737051,4
2,6,8231,1,4,NA,2016,122.292834758137,2
2,9,8236,1,8,NA,2016,45.5669371189829,3
1,5,8207,1,7,NA,2016,255.711092776512,2
2,3,8231,1,2,NA,2016,122.292834758137,4
1,3,8263,1,8,NA,2016,127.562715249726,4
1,9,8229,2,4,NA,2016,20.774459285079,NA
1,9,8510,1,4,NA,2016,14.643253502575,1
1,11,8229,2,9,NA,2016,20.1563003484699,NA
1,8,8212,2,7,NA,2016,93.8323670369613,NA
2,4,8265,1,8,NA,2016,114.302214820726,4
2,10,8510,1,7,NA,2016,13.1335672450724,2
2,3,8229,1,7,NA,2016,22.1597661958095,1
2,5,8231,1,2,NA,2016,118.712385680636,3
2,4,8439,1,7,NA,2016,22.8305835092597,2
1,2,8439,1,8,NA,2016,24.7851956509531,2
1,8,8215,2,6,NA,2016,38.7921736556311,NA
2,7,8510,1,8,NA,2016,13.1335672450724,2
1,2,8218,2,2,NA,2016,128.18586113674,NA
2,4,8212,1,8,NA,2016,103.185087932649,2
2,5,8231,2,2,NA,2016,122.292834758137,NA
1,1,8218,2,2,NA,2016,128.18586113674,NA
1,2,8545,2,4,NA,2016,32.3606557377049,NA
2,1,8236,2,8,NA,2016,73.6335214177529,NA
1,4,8207,2,5,NA,2016,255.711092776512,NA
2,6,8218,1,5,NA,2016,99.9422914896897,2
1,2,8510,1,8,NA,2016,15.2881654368882,1
2,7,8543,1,2,NA,2016,13.1335672450724,1
1,5,8229,2,5,NA,2016,22.1597661958095,NA
1,4,8510,2,7,NA,2016,12.2027112521508,NA
1,1,8510,1,7,NA,2016,15.3400932715348,5
1,2,8201,2,6,NA,2016,128.18586113674,NA
1,7,8207,1,8,NA,2016,28.5255755163259,4
2,4,8439,1,7,NA,2016,22.8305835092597,2
2,2,8406,1,9,NA,2016,32.1692409192405,2
1,4,8601,1,6,NA,2016,18.8616349612914,2
2,2,8236,1,6,NA,2016,53.5132453047881,2
1,1,8207,1,7,NA,2016,426,4
2,4,8510,1,7,NA,2016,13.1335672450724,3
1,9,8229,2,8,NA,2016,20.774459285079,NA
1,7,8543,1,7,NA,2016,15.8836943984518,1
1,2,8215,1,8,NA,2016,45.9151882793089,5
1,5,8231,1,2,NA,2016,127.562715249726,2
2,11,8212,1,6,NA,2016,103.185087932649,2
1,5,8215,1,7,NA,2016,38.7921736556311,2
1,11,8212,2,6,NA,2016,90.7128740959531,NA
2,3,8215,1,8,NA,2016,31.2227431976525,2
1,2,8218,2,6,NA,2016,128.18586113674,NA
2,1,8236,1,9,NA,2016,48.2582040754805,2
2,6,8218,1,5,NA,2016,117.636295722456,3
1,5,8218,1,4,NA,2016,115.364006574644,4
1,3,8212,1,6,NA,2016,90.7128740959531,4
1,9,8229,1,6,NA,2016,20.1563003484699,4
1,4,8510,1,7,NA,2016,14.643253502575,5
2,4,8231,1,4,NA,2016,118.712385680636,3
1,3,8236,2,9,NA,2016,60.7531278352279,NA
2,7,8207,2,8,NA,2016,311.822959595088,NA
2,4,8406,1,6,NA,2016,31.6666495541945,3
1,5,8231,2,8,NA,2016,161.456190316157,NA
1,3,8406,1,8,NA,2016,33.620848202021,2
2,6,8218,2,3,NA,2016,105.253527751603,NA
1,3,8236,1,8,NA,2016,44.3734396580336,2
1,3,8207,1,4,NA,2016,255.711092776512,4
1,4,8501,1,1,NA,2016,255.711092776512,5
2,5,8231,1,2,NA,2016,118.712385680636,3
1,4,8236,1,2,NA,2016,44.3734396580336,4
1,1,8236,1,7,NA,2016,56.8660025203912,4
1,3,8207,1,9,NA,2016,255.711092776512,2
1,3,8215,1,9,NA,2016,38.7921736556311,1
1,2,8354,2,7,NA,2016,10.1887831539162,NA
1,5,8231,1,2,NA,2016,127.562715249726,4
2,5,8406,2,8,NA,2016,31.6666495541945,NA
1,1,8218,2,7,NA,2016,115.364006574644,NA
2,2,8236,1,8,NA,2016,53.5132453047881,3
2,4,8207,2,9,NA,2016,352.189436344679,NA
1,4,8207,1,8,NA,2016,255.711092776512,4
1,7,8231,2,2,NA,2016,161.456190316157,NA
1,5,8423,1,8,NA,2016,21.9237870339284,2
2,8,8423,1,7,NA,2016,28.3557932169374,1
2,10,8410,1,8,NA,2016,38.2234430314533,3
1,3,8231,1,2,NA,2016,161.456190316157,4
2,4,8336,2,5,NA,2016,8.63859073896496,NA
1,8,8229,1,8,NA,2016,20.1563003484699,2
1,8,8218,1,7,NA,2016,96.7967100187466,4
1,9,8510,1,8,NA,2016,15.8836943984518,2
1,2,8218,1,9,NA,2016,138.501127197156,5
1,5,8231,2,3,NA,2016,161.456190316157,NA
1,6,8229,1,8,NA,2016,20.1563003484699,2
1,3,8236,2,3,NA,2016,60.7531278352279,NA
2,4,8601,1,7,NA,2016,31.6666495541945,3
1,3,8231,1,3,NA,2016,127.562715249726,2
2,4,8207,1,8,NA,2016,352.189436344679,2
2,6,8431,2,5,NA,2016,352.189436344679,NA
2,2,8236,2,7,NA,2016,53.5132453047881,NA
2,1,8218,2,2,NA,2016,99.9422914896897,NA
1,5,8236,1,7,NA,2016,44.3734396580336,2
2,4,8406,1,3,NA,2016,31.6666495541945,1
1,7,8231,1,2,NA,2016,127.562715249726,5
2,4,8215,1,7,NA,2016,31.2227431976525,2
1,4,8236,1,4,NA,2016,44.3734396580336,4
1,9,8215,1,7,NA,2016,32.4527266661945,2
1,2,8212,1,4,NA,2016,92.2463794214078,1
2,4,8218,2,5,NA,2016,105.253527751603,NA
2,10,8510,1,7,NA,2016,13.1335672450724,1
2,9,8354,1,7,NA,2016,9.3679918497525,3
1,8,8215,2,6,NA,2016,28.5255755163259,NA
1,6,8218,2,8,NA,2016,106.771943494037,NA
1,7,8229,1,9,NA,2016,20.1563003484699,2
2,9,8207,2,4,NA,2016,311.822959595088,NA
1,3,8212,1,6,NA,2016,90.7128740959531,1
2,9,8231,1,4,NA,2016,157.275872994598,4
2,5,8207,1,8,NA,2016,352.189436344679,2
2,7,8423,1,8,NA,2016,28.3557932169374,3
2,4,8207,1,4,NA,2016,352.189436344679,3
1,1,8212,2,8,NA,2016,92.2463794214078,NA
2,6,8218,1,8,NA,2016,117.636295722456,2
1,8,8212,1,5,NA,2016,90.7128740959531,1
2,11,8410,1,7,NA,2016,38.2234430314533,1
2,2,8236,1,7,NA,2016,48.2582040754805,2
1,1,8231,1,2,NA,2016,175.672714412934,5
2,11,8231,1,2,NA,2016,118.712385680636,2
1,3,8207,2,8,NA,2016,22.1597661958095,NA
2,3,8542,1,7,NA,2016,25.7427298201403,5
1,4,8212,1,8,NA,2016,90.7128740959531,1
2,7,8336,1,3,NA,2016,8.63859073896496,3
1,7,8231,1,3,NA,2016,157.275872994598,2
2,2,8231,1,3,NA,2016,143.445621063506,3
1,9,8508,1,2,NA,2016,20.1563003484699,2
2,1,8207,1,8,NA,2016,295.205128205128,3
2,9,8236,2,8,NA,2016,47.2889434636021,NA
1,8,8215,2,9,NA,2016,28.5255755163259,NA
2,3,8236,1,2,NA,2016,45.0972990249956,3
2,6,8215,2,8,NA,2016,26.4774227347595,NA
1,4,8314,2,3,NA,2016,161.456190316157,NA
1,8,8231,2,3,NA,2016,157.275872994598,NA
1,2,8229,1,8,NA,2016,32.3606557377049,3
1,5,8231,1,2,NA,2016,127.562715249726,2
1,4,8207,2,4,NA,2016,255.711092776512,NA
2,1,8236,1,9,NA,2016,53.5132453047881,4
1,2,8423,1,7,NA,2016,24.3891328104788,2
1,9,8231,2,2,NA,2016,127.562715249726,NA
1,7,8231,2,2,NA,2016,127.562715249726,NA
1,9,8229,1,7,NA,2016,22.1597661958095,4
2,8,8218,1,3,NA,2016,99.9422914896897,2
2,3,8215,2,8,NA,2016,31.2227431976525,NA
2,2,8510,1,8,NA,2016,14.4414125595827,3
2,6,8231,1,1,NA,2016,118.712385680636,2
2,2,8510,1,8,NA,2016,17.2707067961965,2
1,7,8231,2,2,NA,2016,179.559973669534,NA
1,5,8229,1,8,NA,2016,22.1597661958095,1
1,10,8510,2,7,NA,2016,12.2027112521508,NA
2,5,8229,1,8,NA,2016,20.211326255055,1
1,2,8229,2,4,NA,2016,32.3606557377049,NA
2,3,8510,1,9,NA,2016,13.1335672450724,3
1,5,8218,1,5,NA,2016,115.364006574644,2
1,8,8229,1,6,NA,2016,20.1563003484699,2
2,3,8218,2,8,NA,2016,105.253527751603,NA
1,3,8218,1,8,NA,2016,115.364006574644,2
1,2,8215,2,7,NA,2016,45.9151882793089,NA
2,10,8231,1,3,NA,2016,182.248517720399,3
2,5,8215,1,3,NA,2016,31.2227431976525,3
2,11,8406,1,8,NA,2016,31.6666495541945,4
2,7,8207,1,4,NA,2016,352.189436344679,3
1,7,8336,2,2,NA,2016,10.1887831539162,NA
2,5,8438,2,8,NA,2016,114.302214820726,NA
1,3,8231,1,2,NA,2016,115.283157850041,5
2,5,8215,2,7,NA,2016,31.2227431976525,NA
2,8,8313,1,2,NA,2016,9.3679918497525,1
2,5,8439,1,8,NA,2016,22.8305835092597,2
1,5,8231,2,2,NA,2016,127.562715249726,NA
2,8,8212,1,7,NA,2016,103.185087932649,1
2,4,8212,1,8,NA,2016,114.302214820726,2
1,7,8231,2,4,NA,2016,161.456190316157,NA
2,1,8229,1,5,NA,2016,28.7252461963411,5
2,2,8236,1,9,NA,2016,48.2582040754805,5
1,3,8212,1,8,NA,2016,90.7128740959531,2
1,2,8207,1,4,NA,2016,426,3
1,6,8207,1,8,NA,2016,215.011695791149,4
1,5,8336,2,5,NA,2016,10.1887831539162,NA
1,6,8218,1,5,NA,2016,106.771943494037,2
2,2,8424,2,7,NA,2016,32.1692409192405,NA
2,5,8432,1,6,NA,2016,31.6666495541945,1
1,4,8231,1,3,NA,2016,127.562715249726,4
1,11,8212,2,8,NA,2016,93.8323670369613,NA
1,5,8229,1,8,NA,2016,22.1597661958095,2
1,10,8229,1,6,NA,2016,22.1597661958095,4
1,8,8231,1,3,NA,2016,157.275872994598,4
2,3,8406,1,3,NA,2016,32.1692409192405,2
1,2,8212,1,8,NA,2016,92.2463794214078,5
2,2,8336,1,2,NA,2016,8.63859073896496,1
2,9,8229,1,8,NA,2016,20.2200819493145,2
1,9,8229,2,8,NA,2016,22.1597661958095,NA
2,2,8212,2,8,NA,2016,103.604770425828,NA
1,2,8212,2,8,NA,2016,92.2463794214078,NA
1,5,8510,2,9,NA,2016,14.643253502575,NA
2,4,8218,1,6,NA,2016,105.253527751603,5
2,2,8439,1,7,NA,2016,19.2976680352505,2
1,10,8252,1,8,NA,2016,20.1563003484699,2
1,2,8401,1,8,NA,2016,32.3395327179569,2
2,6,8239,1,2,NA,2016,114.302214820726,4
2,5,8310,1,8,NA,2016,8.63859073896496,1
2,5,8231,1,2,NA,2016,118.712385680636,3
1,9,8229,1,5,NA,2016,20.1563003484699,2
1,7,8215,2,7,NA,2016,32.4527266661945,NA
1,11,8231,1,2,NA,2016,175.672714412934,4
2,3,8207,1,5,NA,2016,352.189436344679,1
2,1,8229,1,6,NA,2016,28.7252461963411,2
2,1,8229,1,8,NA,2016,28.7252461963411,2
1,4,8236,1,3,NA,2016,44.3734396580336,1
2,1,8207,1,4,NA,2016,295.205128205128,1
1,2,8218,2,7,NA,2016,128.18586113674,NA
2,5,8309,1,8,NA,2016,8.63859073896496,1
1,4,8401,1,5,NA,2016,33.620848202021,3
2,3,8439,1,8,NA,2016,25.7427298201403,5
2,1,8218,1,8,NA,2016,108.078974180107,5
1,6,8231,1,2,NA,2016,127.562715249726,4
2,3,8218,1,8,NA,2016,117.636295722456,1
1,3,8239,1,7,NA,2016,38.7921736556311,1
1,10,8207,1,6,NA,2016,215.845074456563,2
1,6,8231,2,3,NA,2016,194.384755446701,NA
2,5,8231,1,5,NA,2016,118.712385680636,3
1,9,8229,2,5,NA,2016,20.774459285079,NA
2,6,8229,1,4,NA,2016,20.2200819493145,1
1,10,8231,1,8,NA,2016,157.275872994598,4
1,5,8354,1,8,NA,2016,10.1887831539162,1
1,9,8207,2,4,NA,2016,215.845074456563,NA
2,10,8231,1,1,NA,2016,182.248517720399,3
2,1,8410,1,3,NA,2016,53.5132453047881,5
2,4,8236,2,7,NA,2016,50.0081358505039,NA
2,5,8231,2,4,NA,2016,147.772041922321,NA
2,5,8236,1,6,NA,2016,50.0081358505039,3
1,1,8439,1,6,NA,2016,29.6894953128804,5
1,3,8229,1,4,NA,2016,22.1597661958095,5
2,3,8438,2,5,NA,2016,32.1692409192405,NA
2,4,8405,2,5,NA,2016,31.6666495541945,NA
1,1,8510,2,8,NA,2016,15.3400932715348,NA
1,1,8218,2,8,NA,2016,110.015037418155,NA
1,2,8218,2,5,NA,2016,128.18586113674,NA
2,8,8439,1,7,NA,2016,28.3557932169374,1
2,10,8236,2,8,NA,2016,45.5669371189829,NA
2,1,8207,2,9,NA,2016,295.205128205128,NA
2,6,8405,1,5,NA,2016,48.2582040754805,3
1,2,8510,1,7,NA,2016,15.3400932715348,4
1,4,8239,1,2,NA,2016,38.7921736556311,2
2,1,8218,2,8,NA,2016,108.078974180107,NA
1,7,8510,2,9,NA,2016,14.643253502575,NA
1,2,8310,2,7,NA,2016,10.1887831539162,NA
2,7,8406,1,2,NA,2016,31.6666495541945,3
1,7,8212,1,6,NA,2016,90.7128740959531,4
1,6,8218,2,9,NA,2016,106.771943494037,NA
1,4,8236,1,7,NA,2016,44.3734396580336,2
1,9,8337,2,1,NA,2016,14.4115340510018,NA
1,11,8510,2,8,NA,2016,12.2027112521508,NA
2,1,8406,1,7,NA,2016,32.1692409192405,2
1,4,8231,1,4,NA,2016,127.562715249726,3
1,2,8236,1,9,NA,2016,42.9796063940674,2
1,4,8438,1,8,NA,2016,90.7128740959531,2
2,2,8312,1,2,NA,2016,8.63859073896496,1
1,6,8231,2,2,NA,2016,194.384755446701,NA
2,7,8231,1,2,NA,2016,182.248517720399,3
1,3,8231,1,7,NA,2016,115.283157850041,2
1,8,8231,2,6,NA,2016,179.559973669534,NA
1,3,8231,2,8,NA,2016,145.913948583214,NA
1,5,8231,1,2,NA,2016,127.562715249726,4
1,5,8331,1,2,NA,2016,44.3734396580336,4
1,7,8207,1,6,NA,2016,215.011695791149,4
1,3,8439,2,6,NA,2016,29.6894953128804,NA
2,8,8229,2,5,NA,2016,20.211326255055,NA
2,2,8229,2,8,NA,2016,28.7252461963411,NA
2,9,8231,2,4,NA,2016,182.248517720399,NA
1,6,8510,2,8,NA,2016,15.8836943984518,NA
1,6,8215,1,8,NA,2016,38.7921736556311,4
2,9,8231,1,2,NA,2016,182.248517720399,3
2,2,8510,1,7,NA,2016,16.0565933217784,3
1,9,8510,1,2,NA,2016,15.3400932715348,5
2,7,8406,2,7,NA,2016,38.2234430314533,NA
2,5,8313,1,5,NA,2016,8.63859073896496,1
2,1,8423,1,7,NA,2016,27.5022780447013,5
2,2,8406,1,2,NA,2016,31.6666495541945,1
2,7,8231,1,4,NA,2016,182.248517720399,3
2,8,8601,1,7,NA,2016,28.622772884561,2
2,5,8231,1,3,NA,2016,118.712385680636,3
1,2,8218,1,5,NA,2016,138.501127197156,4
1,3,8349,1,6,NA,2016,38.7921736556311,2
1,4,8231,1,6,NA,2016,127.562715249726,4
1,1,8309,1,8,NA,2016,92.2463794214078,3
2,2,8510,1,7,NA,2016,14.4414125595827,1
2,5,8231,1,3,NA,2016,118.712385680636,3
2,3,8207,1,4,NA,2016,295.205128205128,2
1,3,8231,1,4,NA,2016,127.562715249726,3
1,6,8405,1,8,NA,2016,33.620848202021,2
2,5,8229,1,5,NA,2016,20.211326255055,3
2,6,8406,1,2,NA,2016,31.6666495541945,3
2,10,8207,1,8,NA,2016,255.501995173598,3
2,8,8510,1,8,NA,2016,15.706634523592,3
1,6,8231,1,2,NA,2016,127.562715249726,2
2,8,8264,1,8,NA,2016,28.3557932169374,2
1,8,8312,2,2,NA,2016,14.4115340510018,NA
2,1,8510,1,7,NA,2016,16.0565933217784,3
1,7,8510,1,8,NA,2016,12.2027112521508,2
2,7,8231,1,3,NA,2016,118.712385680636,3
1,11,8431,2,8,NA,2016,33.5435080977497,NA
2,7,8231,1,4,NA,2016,118.712385680636,4
2,9,8207,2,6,NA,2016,311.822959595088,NA
2,5,8510,2,7,NA,2016,13.1335672450724,NA
1,7,8231,2,4,NA,2016,157.275872994598,NA
2,7,8229,2,4,NA,2016,19.7031775987449,NA
2,2,8439,2,7,NA,2016,21.7591746697462,NA
2,2,8439,1,8,NA,2016,19.2976680352505,3
1,2,8510,1,7,NA,2016,15.2881654368882,1
2,3,8523,2,7,NA,2016,25.7427298201403,NA
1,7,8229,1,9,NA,2016,22.1597661958095,5
2,9,8510,1,8,NA,2016,13.1335672450724,3
2,4,8229,1,4,NA,2016,20.211326255055,2
1,2,8231,2,7,NA,2016,145.913948583214,NA
2,9,8207,1,4,NA,2016,352.189436344679,2
1,5,8229,2,3,NA,2016,22.1597661958095,NA
2,9,8215,1,8,NA,2016,28.622772884561,2
1,2,8510,1,8,NA,2016,15.3400932715348,4
2,4,8333,1,2,NA,2016,114.302214820726,2
2,3,8212,1,8,NA,2016,114.302214820726,2
2,8,8207,2,9,NA,2016,311.822959595088,NA
2,5,8231,1,3,NA,2016,118.712385680636,2
2,6,8423,1,9,NA,2016,28.3557932169374,2
1,9,8510,2,7,NA,2016,12.2027112521508,NA
1,1,8236,1,8,NA,2016,56.8660025203912,1
1,10,8439,1,8,NA,2016,18.8616349612914,2
1,4,8236,2,7,NA,2016,49.6335130520869,NA
2,2,8439,1,8,NA,2016,19.2976680352505,2
2,10,8431,2,5,NA,2016,38.2234430314533,NA
2,6,8438,1,8,NA,2016,28.3557932169374,1
1,2,8212,1,4,NA,2016,92.2463794214078,1
1,5,8231,1,5,NA,2016,127.562715249726,2
2,1,8207,2,7,NA,2016,295.205128205128,NA
1,9,8207,2,4,NA,2016,215.011695791149,NA
1,9,8406,2,2,NA,2016,33.5435080977497,NA
2,10,8231,1,2,NA,2016,182.248517720399,2
1,5,8313,1,5,NA,2016,10.1887831539162,2
1,1,8207,2,7,NA,2016,426,NA
2,8,8265,2,8,NA,2016,28.3557932169374,NA
2,3,8424,1,6,NA,2016,31.6666495541945,1
1,11,8207,1,4,NA,2016,215.845074456563,2
1,2,8423,1,6,NA,2016,29.6894953128804,5
1,4,8218,2,2,NA,2016,106.771943494037,NA
1,1,8236,1,8,NA,2016,60.7531278352279,2
2,10,8212,2,9,NA,2016,103.594552567325,NA
1,5,8337,2,5,NA,2016,90.7128740959531,NA
1,8,8231,1,4,NA,2016,157.275872994598,1
2,4,8236,1,7,NA,2016,50.0081358505039,4
2,2,8423,1,8,NA,2016,19.2976680352505,2
1,1,8231,2,2,NA,2016,175.672714412934,NA
