"W22A1";"W22B1";"W22A6";"W22B9";"W22D1";"W22E38";"weight_2022"
2;8215;4;1;7;1;172.407850001541
2;8401;6;1;5;2;230.570373311366
1;8236;5;1;7;1;191.499114211605
1;8408;4;1;6;1;298.373194155132
1;8232;3;2;8;1;220.685106083663
2;8424;14;1;3;-7;266.233574062433
1;8207;7;1;8;1;236.289148317942
2;8510;14;1;7;-7;310.744271313633
1;8212;5;1;8;1;203.542861368781
2;8240;7;1;7;3;229.299742160917
1;8523;14;1;9;1;228.644675955835
2;8230;5;2;9;3;263.989201787585
1;8215;4;1;8;1;179.192098899102
2;8262;9;1;7;3;229.299742160917
2;8207;6;1;8;1;186.132616317856
2;8427;4;1;8;3;178.574689151329
2;8266;5;1;7;1;177.173003993155
2;8204;9;2;8;2;283.941296488082
1;8215;5;1;8;1;156.272179272472
2;8256;12;2;2;-7;375.97168524395
2;8229;15;1;7;4;207.074665914026
2;8349;9;1;6;-7;358.406529872499
1;8510;5;1;8;1;316.629707860482
2;8510;6;1;8;-7;283.723030329839
2;8218;6;1;7;-7;193.939182497687
1;8215;8;2;5;2;179.192098899102
1;8212;9;2;9;2;226.821956950548
2;8406;6;1;7;2;234.117609823848
2;8215;8;2;8;1;133.080221514703
2;8252;3;1;7;4;247.591109794796
1;8215;10;1;7;1;141.864106006216
2;8212;7;1;7;1;168.772583706935
2;8510;5;1;7;1;214.709320249608
2;8439;7;2;9;1;220.233906533626
1;8248;10;1;7;4;319.607056524042
1;8227;5;1;9;1;307.707023137098
1;8230;5;1;8;4;225.644401527936
2;8206;12;2;8;1;249.140480710237
2;8265;7;1;5;-7;163.617151085662
2;8256;9;1;4;1;267.518314500503
1;8236;10;2;8;1;226.304628504376
2;8218;15;1;2;-7;151.867719627818
1;8236;4;1;4;-7;317.113495545439
2;8231;12;1;8;1;441.391610428513
2;8264;8;1;9;3;167.227133653418
1;8406;14;1;6;1;310.768278047512
2;8229;9;1;6;1;247.036443546558
2;8508;7;1;8;4;188.205061678261
1;8439;10;1;8;2;212.076221176426
1;8230;8;1;5;2;194.521035799945
1;8243;8;1;7;1;284.754975591823
2;8205;16;2;7;1;247.591109794796
2;8236;6;2;4;3;233.744053159898
2;8234;13;1;9;1;346.586555826741
2;8439;6;1;8;2;252.882617239049
2;8216;10;1;8;-7;249.140480710237
2;8207;12;1;9;3;186.132616317856
2;8229;11;1;4;1;165.003468934323
1;8212;7;1;8;1;203.542861368781
1;8207;13;1;4;-7;236.289148317942
2;8539;9;1;8;3;188.205061678261
2;8510;4;1;6;4;250.343850291035
2;8236;4;1;4;2;196.057453722189
1;8255;11;1;8;2;332.725256605253
2;8231;6;1;2;1;435.21830119175
2;8231;14;2;8;1;435.21830119175
2;8229;5;1;4;3;165.003468934323
1;8345;11;1;2;2;425.359767079043
2;8207;7;1;3;-7;186.132616317856
2;8215;8;2;7;1;144.822594001294
2;8546;11;1;2;2;188.205061678261
1;8406;9;2;7;4;332.200573085271
1;8207;9;1;9;1;172.5801451351
2;8510;5;1;8;1;274.668040000163
1;8204;12;1;8;1;434.932042318782
1;8218;14;2;9;3;162.886313888015
1;8256;5;1;5;3;249.86264480701
1;8236;4;1;3;1;188.197405345888
2;8510;5;1;7;-7;214.709320249608
1;8218;5;2;3;3;153.785782990628
1;8264;6;2;8;1;244.066361419228
1;8236;10;1;7;1;192.599683833511
2;8513;6;2;7;1;250.554025393865
1;8231;11;1;4;1;515.657045219744
1;8231;12;1;3;2;515.657045219744
1;8223;13;2;8;1;297.244984350437
2;8256;6;1;2;1;184.70398333113
1;8231;12;1;7;2;515.657045219744
1;8510;7;1;8;1;238.437615370546
2;8204;6;2;9;2;281.287639511558
1;8218;14;2;6;1;186.394448566359
1;8510;11;1;7;1;202.879671336192
1;8423;7;1;7;-7;166.690324557304
2;8264;4;1;8;1;172.687611486999
2;8239;6;1;8;-7;375.97168524395
2;8508;7;1;8;-7;222.470657146857
1;8234;7;1;8;1;307.707023137098
1;8345;3;1;2;2;493.203375647386
1;8236;14;1;7;2;226.304628504376
2;8218;7;2;7;1;184.70398333113
2;8207;7;1;4;1;172.465536098713
1;8218;4;1;5;1;162.886313888015
1;8215;16;2;7;1;156.272179272472
2;8229;4;1;6;2;203.441777038342
1;8218;4;2;2;1;175.416030340939
2;8232;10;1;7;-7;233.715885343276
1;8427;12;1;7;1;169.553250237412
2;8231;8;1;8;2;481.518120467468
1;8215;11;1;8;2;132.594576352401
1;8218;13;1;8;3;153.785782990628
2;8410;8;1;4;2;306.954199546824
1;8212;11;1;6;3;177.32900801068
1;8514;5;1;7;2;290.978788643544
1;8251;6;1;8;3;243.684546419926
1;8218;12;2;4;1;174.097112819579
2;8212;10;1;9;1;159.649741344398
1;8207;11;2;4;1;172.5801451351
2;8215;12;1;4;-7;140.799744167925
2;8229;11;2;8;2;203.441777038342
2;8567;5;1;7;1;214.15061631047
1;8229;4;2;3;-7;222.905868568143
2;8401;11;2;6;2;186.615486091473
2;8207;15;1;1;-7;339.350221785066
2;8439;6;1;9;1;205.91870260894
2;8439;12;1;8;-7;207.649111874561
1;8304;10;2;6;3;493.203375647386
2;8231;8;1;8;4;447.123969005506
2;8227;6;1;8;4;263.333109329969
1;8218;4;1;9;-7;195.320379906156
2;8236;11;1;8;-7;202.157018949102
1;8231;11;1;9;2;322.433830574186
2;8411;5;1;6;2;172.687611486999
2;8212;7;1;9;1;137.753116741036
2;8255;5;1;7;4;259.9491730007
2;8212;7;1;7;-7;159.649741344398
1;8240;9;2;6;1;240.262010655601
2;8410;5;1;7;1;247.124143702951
1;8439;9;1;6;3;228.644675955835
2;8264;4;2;8;4;177.173003993155
2;8229;3;1;5;1;191.254020810238
1;8215;12;1;7;1;172.550531280022
1;8207;5;1;8;1;203.777619311051
1;8236;7;2;8;2;231.119620600213
2;8539;3;1;7;1;214.15061631047
2;8214;4;2;9;1;346.586555826741
1;8212;6;1;6;1;203.542861368781
2;8265;9;2;8;1;210.626556434901
2;8212;5;1;8;2;168.772583706935
2;8534;8;1;1;1;196.621685554556
1;8236;8;1;8;1;170.932219402241
1;8229;11;2;6;1;235.112433397301
2;8218;9;1;7;2;200.865581872604
1;8215;11;1;7;1;172.550531280022
2;8212;6;2;3;1;189.025293751768
1;8207;7;1;8;1;172.5801451351
1;8212;4;2;8;1;226.821956950548
1;8236;4;1;9;-7;170.932219402241
2;8207;9;1;4;1;171.814722754944
2;8229;8;2;9;1;165.003468934323
1;8207;3;1;9;1;257.073304361634
2;8230;11;1;8;1;126.559952029311
1;8204;7;1;9;1;258.059678442478
1;8501;8;1;4;-7;392.821364668785
1;8215;11;1;9;3;172.550531280022
1;8207;6;1;9;2;179.607469923785
1;8232;9;1;8;2;243.684546419926
1;8240;12;2;8;1;252.12680130526
2;8214;10;1;8;4;346.586555826741
1;8227;6;2;8;1;297.244984350437
2;8410;6;2;8;-7;234.117609823848
1;8244;14;1;8;-7;151.68771899012
1;8510;10;2;8;2;250.986963547943
2;8409;16;1;5;3;163.617151085662
1;8215;2;1;6;3;180.314053006699
1;8255;5;1;6;1;319.607056524042
1;8601;9;1;7;1;218.194703695351
2;8409;13;1;7;3;214.289626981595
2;8514;6;1;5;-7;222.470657146857
1;8409;5;2;5;2;190.040548379822
2;8304;3;2;7;-7;339.767837094731
1;8439;15;2;8;3;228.644675955835
1;8207;14;1;6;1;185.594385587911
2;8432;16;2;2;2;230.570373311366
2;8212;11;2;8;1;185.675847098231
2;8218;5;1;7;1;175.990775044127
2;8215;4;2;6;1;135.167754401208
2;8218;4;1;8;-7;177.831276974623
1;8264;12;1;8;-7;205.10302147363
2;8243;12;2;5;2;203.173468508643
2;8230;14;2;8;2;263.989201787585
2;8439;8;2;8;1;207.649111874561
2;8424;14;1;5;2;265.550066698347
1;8510;10;1;7;-7;274.668040000163
2;8212;8;1;9;1;185.675847098231
1;8236;7;1;4;1;191.499114211605
2;8331;4;1;3;-7;339.767837094731
1;8230;13;1;8;1;195.871876326333
1;8424;8;1;2;1;213.063400240822
1;8407;12;2;6;2;310.768278047512
1;8207;12;1;4;1;179.607469923785
1;8215;4;1;8;1;179.192098899102
1;8229;4;2;8;1;220.666200930493
1;8218;11;2;5;4;162.886313888015
2;8230;12;1;7;3;278.655268553562
1;8212;4;1;8;1;203.542861368781
2;8207;12;1;9;1;191.254020810238
1;8215;8;1;8;2;202.879671336192
2;8240;10;1;8;4;231.99738618634
2;8212;12;2;4;1;137.753116741036
2;8265;15;2;8;1;169.833270801264
1;8230;4;1;8;1;195.871876326333
1;8215;14;2;8;1;202.879671336192
1;8255;4;1;4;-7;214.167981263151
1;8215;12;2;8;3;202.879671336192
2;8236;9;2;7;1;210.580228071981
1;8230;7;1;3;1;250.716001697707
2;8525;4;2;6;1;225.436932575482
2;8264;3;1;8;-7;169.833270801264
1;8252;11;1;4;2;249.86264480701
1;8248;13;2;4;3;253.098699468953
2;8405;16;2;5;-7;247.124143702951
2;8230;5;1;8;1;221.248092926738
1;8216;7;2;7;1;301.552882674356
2;8231;10;2;5;2;589.226121098349
2;8230;8;1;8;1;221.248092926738
2;8542;13;1;5;3;237.302034289981
2;8537;9;1;7;1;188.205061678261
2;8212;10;1;8;2;159.649741344398
1;8236;13;2;8;1;191.499114211605
1;8218;8;1;7;1;162.886313888015
1;8310;5;1;8;1;326.192708761499
2;8201;6;1;8;1;227.149559834886
2;8215;11;1;8;-7;135.167754401208
1;8357;14;1;3;3;348.284851309436
2;8207;7;1;8;1;186.132616317856
2;8218;8;1;8;1;200.865581872604
1;8410;10;1;3;2;287.748405599548
2;8207;9;1;9;2;178.9736695364
2;8212;8;1;7;1;137.753116741036
1;8439;9;2;5;-7;264.510507478319
1;8236;10;1;8;1;170.932219402241
2;8230;12;1;7;3;241.361555920078
1;8207;11;2;8;1;203.777619311051
1;8423;11;1;6;2;298.373194155132
2;8261;7;2;7;1;203.173468508643
1;8218;14;1;7;2;162.76698325513
2;8207;6;1;6;1;175.990775044127
1;8514;5;2;9;1;195.871876326333
1;8207;10;1;9;1;185.594385587911
1;8230;7;1;8;1;195.871876326333
2;8229;9;1;8;2;165.003468934323
2;8231;12;2;4;1;329.73523466794
1;8510;5;1;9;1;194.418363302137
1;8236;12;1;4;1;170.932219402241
1;8229;11;1;4;2;235.112433397301
1;8265;13;1;8;1;199.396390761598
2;8231;6;2;5;1;481.518120467468
1;8525;4;2;8;1;392.821364668785
2;8406;7;1;7;4;203.580530281607
2;8230;6;1;8;4;299.187762025929
1;8439;4;1;7;1;298.373194155132
2;8331;8;1;4;-7;313.204169830961
2;8205;17;1;8;1;247.591109794796
1;8508;11;1;6;1;298.439783224148
2;8236;11;1;8;1;266.233574062433
2;8541;10;2;5;2;196.621685554556
1;8255;4;1;3;1;214.167981263151
2;8243;7;1;8;2;229.299742160917
1;8424;5;1;8;2;364.555095401889
1;8515;5;1;7;2;237.093827783628
1;8510;5;2;9;1;218.712007132344
2;8423;10;2;8;1;186.603593779167
2;8507;7;2;8;2;214.15061631047
1;8218;5;2;5;1;174.097112819579
1;8231;13;1;3;1;425.359767079043
2;8410;11;1;2;3;247.124143702951
1;8218;9;2;7;1;174.097112819579
2;8204;10;2;8;1;281.287639511558
2;8207;9;2;8;1;171.814722754944
1;8510;4;1;8;1;298.352708463657
1;8236;8;2;5;3;213.063400240822
2;8236;11;1;5;-7;266.233574062433
1;8227;4;1;7;1;301.552882674356
2;8218;4;1;5;3;177.831276974623
2;8439;4;2;8;1;205.91870260894
1;8218;7;2;4;1;162.886313888015
2;8510;4;1;8;-7;274.668040000163
2;8207;13;1;8;1;171.814722754944
1;8230;5;2;8;1;195.871876326333
1;8331;5;1;7;3;491.98858900786
1;8424;8;2;8;1;332.200573085271
2;8236;11;1;8;-7;210.580228071981
2;8230;7;1;8;1;299.187762025929
1;8236;10;1;2;1;213.063400240822
2;8407;9;1;4;-7;260.130677582054
2;8232;8;1;4;1;151.867719627818
1;8230;13;1;8;1;225.644401527936
1;8333;10;1;8;1;326.192708761499
2;8510;14;1;8;1;214.709320249608
2;8212;4;1;8;1;185.675847098231
1;8207;12;2;8;1;172.5801451351
2;8439;6;1;8;3;201.022012559416
2;8424;6;1;7;-7;256.066135744834
1;8229;3;2;9;1;289.949152557022
1;8541;8;1;7;2;298.439783224148
1;8264;8;1;8;1;194.667622601244
1;8423;6;1;7;1;141.864106006216
1;8229;13;2;9;1;232.744084709233
1;8263;12;2;8;1;252.12680130526
1;8304;5;1;8;-7;326.192708761499
2;8223;9;1;9;1;263.333109329969
2;8439;5;1;8;1;186.603593779167
1;8229;5;1;8;2;232.744084709233
2;8212;12;1;8;-7;187.951286400905
2;8425;10;1;5;4;172.687611486999
2;8424;6;1;8;-7;227.614342884297
1;8204;13;1;5;1;258.059678442478
2;8240;6;1;7;1;240.262010655601
2;8227;8;1;8;1;283.941296488082
2;8439;4;1;8;1;180.284500232177
1;8207;5;1;8;1;236.289148317942
2;8212;4;1;8;3;189.025293751768
1;8410;6;1;5;1;192.599683833511
1;8236;8;1;3;1;191.499114211605
2;8215;13;2;9;1;121.46411109786
1;8218;11;2;5;3;174.097112819579
2;8405;13;1;3;-7;247.124143702951
2;8545;14;2;8;1;196.621685554556
2;8215;8;1;7;1;135.167754401208
2;8207;7;1;7;1;178.9736695364
1;8230;12;1;8;1;225.644401527936
2;8510;12;1;8;-7;274.668040000163
2;8265;5;1;2;2;163.617151085662
2;8207;15;2;7;1;172.465536098713
1;8264;7;2;8;1;244.066361419228
1;8239;4;1;8;2;332.725256605253
2;8207;4;1;5;1;186.132616317856
1;8207;9;1;9;2;185.594385587911
2;8401;5;2;7;3;213.819923888473
2;8510;10;1;9;1;274.668040000163
1;8236;4;2;8;1;231.119620600213
1;8215;12;1;8;1;130.226816060394
2;8410;11;1;5;2;260.130677582054
1;8229;5;1;7;2;289.949152557022
1;8207;14;2;4;1;220.666200930493
1;8410;7;1;6;2;188.197405345888
2;8406;7;1;5;3;186.615486091473
1;8212;7;1;7;1;203.542861368781
2;8229;4;1;8;1;165.003468934323
2;8302;4;1;8;-7;358.406529872499
1;8215;4;1;8;-7;179.192098899102
1;8218;9;1;9;-7;181.397959486206
1;8229;7;2;8;1;245.561874881626
1;8215;10;1;8;1;178.920321196019
2;8510;10;1;7;3;310.744271313633
1;8215;8;1;7;1;141.864106006216
1;8214;9;2;8;1;297.244984350437
2;8218;4;1;9;1;200.865581872604
1;8207;5;1;8;-7;179.607469923785
1;8508;6;1;7;1;298.439783224148
2;8229;13;1;8;1;241.805083565572
1;8230;7;2;8;1;194.521035799945
2;8231;11;1;7;1;441.391610428513
2;8239;3;1;7;-7;249.935722576944
1;8218;6;1;9;1;195.320379906156
2;8601;4;1;7;-7;172.687611486999
2;8232;4;1;7;-7;203.173468508643
1;8236;9;1;3;2;287.748405599548
2;8229;10;2;4;3;207.074665914026
2;8304;4;1;4;-7;168.772583706935
2;8510;4;1;1;3;269.536878813347
1;8215;13;1;6;1;166.690324557304
1;8304;6;1;4;-7;348.284851309436
1;8513;3;1;3;-7;236.42026577288
2;8513;12;2;9;2;188.205061678261
1;8215;5;1;8;1;132.594576352401
1;8252;5;2;8;2;226.158734854201
2;8542;12;1;8;1;188.205061678261
1;8510;5;1;2;1;317.916820494061
1;8230;4;2;8;2;250.716001697707
2;8215;9;1;6;-7;140.799744167925
1;8236;9;2;8;2;170.932219402241
1;8215;7;2;7;1;179.192098899102
1;8256;8;1;6;1;249.86264480701
2;8533;5;1;7;-7;214.15061631047
2;8542;7;1;2;-7;188.205061678261
2;8264;7;1;8;4;178.574689151329
1;8230;11;1;8;1;250.716001697707
2;8212;12;1;8;1;168.772583706935
1;8218;14;2;5;1;162.886313888015
1;8239;5;1;7;-7;253.098699468953
2;8218;11;1;9;1;200.865581872604
2;8427;3;1;7;-7;169.833270801264
1;8601;6;1;6;1;180.314053006699
1;8218;8;2;7;1;240.775122695377
2;8265;6;2;6;2;184.70398333113
1;8236;7;1;6;1;231.119620600213
1;8229;11;2;8;2;255.129220656235
1;8216;15;1;9;1;301.552882674356
2;8218;7;1;5;3;181.748719597832
2;8250;16;2;8;1;231.99738618634
2;8560;10;1;9;1;135.167754401208
1;8229;4;1;8;1;222.905868568143
2;8331;10;1;8;1;424.030260694224
1;8607;11;1;7;1;218.194703695351
2;8218;9;1;7;2;177.831276974623
1;8510;14;1;8;2;194.418363302137
2;8406;12;2;5;-7;227.614342884297
1;8439;11;1;7;1;298.373194155132
2;8230;5;1;8;1;291.645213403427
1;8510;7;1;8;1;317.916820494061
2;8439;5;1;9;1;186.603593779167
1;8229;8;2;9;2;289.949152557022
1;8264;3;1;9;1;212.8454141854
1;8251;6;1;8;2;250.40987715351
1;8510;12;1;8;1;316.629707860482
1;8212;14;1;8;1;179.752137312689
2;8534;6;1;5;3;222.470657146857
2;8510;7;1;9;-7;269.536878813347
1;8236;10;1;5;1;213.063400240822
1;8207;15;1;8;1;179.607469923785
2;8541;7;2;8;1;196.621685554556
2;8250;9;1;7;3;229.299742160917
2;8207;9;1;4;-7;172.465536098713
1;8266;8;1;7;2;395.978934931508
2;8510;5;1;8;-7;250.343850291035
1;8240;9;2;5;3;252.12680130526
1;8232;12;1;8;2;251.533561772777
1;8215;11;1;8;1;202.879671336192
1;8207;9;2;8;1;236.289148317942
1;8229;10;1;9;1;232.744084709233
2;8406;4;1;7;-7;234.117609823848
1;8607;4;1;9;1;169.553250237412
2;8510;15;1;7;-7;250.343850291035
1;8215;13;1;8;1;178.920321196019
2;8212;7;2;7;1;185.675847098231
1;8212;9;2;9;2;203.542861368781
2;8218;12;1;8;1;193.939182497687
1;8215;8;2;3;1;141.864106006216
1;8401;5;1;7;2;185.594385587911
1;8232;12;1;7;1;252.12680130526
1;8510;4;2;7;1;250.986963547943
1;8215;10;1;7;-7;130.226816060394
2;8230;4;1;9;-7;278.655268553562
1;8239;3;2;7;1;249.86264480701
1;8215;3;1;2;3;202.879671336192
2;8510;11;1;9;1;274.668040000163
1;8230;7;1;8;1;195.871876326333
1;8501;8;2;4;1;392.821364668785
2;8265;14;1;8;1;172.687611486999
2;8240;10;1;8;-7;231.99738618634
1;8601;10;2;8;1;218.194703695351
2;8212;13;2;8;2;172.407850001541
2;8212;9;1;8;3;137.753116741036
2;8229;5;1;8;1;241.805083565572
2;8231;10;1;3;1;589.226121098349
2;8230;4;1;8;4;278.655268553562
2;8239;5;1;2;-7;247.591109794796
2;8427;5;1;8;1;177.173003993155
1;8406;9;1;6;-7;395.978934931508
1;8207;14;2;7;3;236.289148317942
1;8349;9;1;7;2;493.203375647386
2;8230;8;1;8;1;291.645213403427
2;8255;14;1;4;1;258.480533605216
1;8231;10;1;7;1;422.815391273151
1;8218;6;1;4;-7;162.76698325513
2;8507;5;1;7;1;222.470657146857
1;8229;11;1;8;1;255.129220656235
1;8438;12;1;8;2;310.768278047512
2;8439;5;1;8;2;220.233906533626
1;8231;10;1;3;1;420.164999808682
2;8409;6;2;7;4;242.451830158551
2;8410;5;1;7;-7;236.044503731864
2;8432;5;1;4;3;353.615139838104
2;8427;5;1;8;1;167.227133653418
2;8406;13;1;6;-7;247.124143702951
1;8206;13;1;6;-7;258.059678442478
2;8423;10;2;8;1;205.91870260894
2;8231;8;1;2;1;435.21830119175
2;8236;7;2;4;3;213.819923888473
1;8230;4;1;8;4;195.871876326333
1;8348;14;1;3;3;447.909188087932
1;8214;6;1;8;1;307.707023137098
1;8218;11;1;3;1;174.097112819579
2;8236;12;2;6;1;213.819923888473
1;8218;9;2;2;-7;162.76698325513
1;8239;6;1;8;1;337.34644072477
1;8317;7;1;3;2;405.665114168846
2;8230;5;2;8;1;291.645213403427
1;8266;7;1;8;2;307.707023137098
2;8215;9;1;7;1;135.167754401208
1;8439;8;1;5;1;320.413627529945
2;8207;8;1;9;1;171.814722754944
1;8207;11;1;9;1;203.777619311051
2;8401;5;1;9;-7;234.117609823848
1;8218;6;2;8;1;240.775122695377
1;8401;10;1;6;1;170.932219402241
2;8232;5;1;8;1;233.715885343276
1;8207;12;1;6;1;236.289148317942
1;8218;14;1;8;2;181.397959486206
2;8240;7;2;8;1;229.299742160917
1;8207;14;1;9;1;203.777619311051
2;8251;4;1;7;4;229.299742160917
1;8207;12;2;8;1;185.594385587911
1;8236;14;1;8;1;226.304628504376
2;8508;11;1;7;-7;237.302034289981
2;8229;12;1;4;1;207.074665914026
2;8423;12;2;9;1;252.882617239049
1;8218;6;1;2;1;162.886313888015
1;8236;9;1;8;1;170.932219402241
2;8427;10;1;7;1;169.833270801264
1;8218;10;1;8;1;181.397959486206
2;8207;7;2;9;-7;171.814722754944
2;8207;4;1;7;1;226.440599283011
1;8215;4;1;8;1;166.690324557304
2;8215;4;1;8;1;172.407850001541
2;8230;14;1;8;-7;263.989201787585
2;8212;6;1;7;1;187.951286400905
2;8265;9;2;8;1;210.626556434901
1;8230;11;1;8;1;255.358890618035
2;8424;11;1;6;-7;265.550066698347
1;8510;9;1;8;1;194.418363302137
2;8207;5;1;8;1;178.9736695364
1;8215;10;1;8;1;156.272179272472
2;8248;6;2;4;2;247.591109794796
1;8230;16;1;7;4;250.716001697707
2;8427;4;1;4;-7;172.687611486999
1;8236;7;1;2;1;200.303671186851
2;8207;3;2;7;1;226.440599283011
2;8424;4;1;2;1;283.356630937594
2;8218;5;2;7;1;151.867719627818
1;8362;9;2;4;-7;491.98858900786
1;8215;12;1;7;1;132.594576352401
2;8236;11;2;3;1;213.819923888473
1;8204;9;2;8;1;297.244984350437
1;8207;5;1;8;1;182.632773051934
2;8230;13;2;8;2;278.655268553562
2;8230;8;1;4;1;278.655268553562
2;8406;6;2;4;-7;234.117609823848
1;8230;11;1;9;1;250.716001697707
2;8255;4;1;3;-7;249.935722576944
1;8230;17;2;8;-7;221.465801499641
2;8423;8;1;7;2;180.284500232177
2;8211;7;1;7;3;270.869578788908
2;8230;4;1;9;3;172.465536098713
2;8410;12;2;3;1;202.157018949102
1;8424;8;1;9;1;188.197405345888
1;8406;4;1;5;4;332.200573085271
1;8236;4;1;5;1;188.197405345888
1;8236;13;2;4;3;226.304628504376
2;8255;7;1;8;1;249.935722576944
1;8240;5;1;8;1;252.12680130526
1;8236;4;1;8;2;188.197405345888
1;8212;14;1;9;1;177.32900801068
1;8236;7;1;4;1;191.499114211605
2;8534;5;1;4;1;222.470657146857
2;8236;4;1;6;-7;233.744053159898
2;8264;5;2;9;2;177.173003993155
1;8349;4;1;6;1;202.879671336192
1;8236;11;2;2;1;200.303671186851
1;8231;11;1;6;1;515.657045219744
2;8256;6;2;2;3;267.518314500503
1;8207;5;1;3;1;172.5801451351
2;8212;8;1;8;3;168.772583706935
1;8424;5;1;7;3;310.768278047512
1;8231;13;1;1;1;494.012181593237
1;8236;4;1;8;1;231.119620600213
1;8230;3;1;7;2;195.871876326333
2;8236;6;1;8;1;210.580228071981
2;8232;3;2;5;4;226.440599283011
2;8510;6;1;8;1;250.343850291035
1;8439;6;1;8;1;264.93748166311
2;8218;13;2;8;2;200.865581872604
2;8236;11;1;7;1;210.580228071981
1;8207;15;1;8;-7;156.272179272472
1;8218;9;1;5;1;180.427916922109
1;8215;12;1;8;-7;166.690324557304
1;8439;5;2;8;-7;390.220246964624
2;8423;14;2;7;3;135.167754401208
1;8227;10;2;8;1;307.707023137098
1;8510;12;1;9;1;316.629707860482
1;8240;6;1;7;1;284.754975591823
1;8236;10;1;2;1;188.197405345888
2;8264;6;1;8;1;250.554025393865
1;8349;8;1;8;2;447.909188087932
2;8248;7;1;2;1;259.9491730007
1;8230;7;1;8;1;195.871876326333
1;8214;10;2;3;4;285.512835723593
1;8215;7;1;8;1;180.314053006699
1;8359;7;1;4;1;348.284851309436
2;8252;6;2;6;1;267.518314500503
1;8239;4;2;7;3;249.86264480701
1;8218;10;1;2;2;153.785782990628
2;8205;12;1;5;1;258.480533605216
1;8424;10;1;8;1;310.768278047512
1;8510;9;1;7;1;194.418363302137
1;8439;6;1;8;1;228.644675955835
1;8227;11;1;8;1;301.552882674356
1;8406;4;1;1;2;368.317959167422
1;8212;10;1;7;2;177.32900801068
1;8349;4;1;7;1;405.665114168846
2;8262;12;2;8;-7;214.289626981595
1;8231;8;1;3;2;494.012181593237
1;8510;13;1;8;1;286.474497588055
2;8205;8;1;8;1;247.591109794796
2;8239;9;1;2;4;332.725256605253
1;8223;10;1;5;2;307.707023137098
1;8212;8;1;8;1;179.752137312689
1;8212;5;1;5;1;203.542861368781
2;8218;6;2;5;2;181.748719597832
1;8543;6;1;8;2;178.920321196019
1;8207;9;1;9;1;236.289148317942
1;8230;6;2;7;1;250.716001697707
2;8439;4;1;7;1;201.022012559416
2;8405;4;1;4;-7;234.117609823848
1;8510;5;2;8;1;298.352708463657
1;8229;3;1;5;1;220.666200930493
1;8439;6;1;8;1;228.644675955835
2;8218;10;1;5;2;184.70398333113
2;8510;8;1;8;3;310.744271313633
1;8207;13;2;7;1;182.632773051934
2;8510;14;1;8;4;250.343850291035
1;8212;14;1;8;1;203.542861368781
2;8542;11;1;2;1;222.470657146857
1;8232;13;1;4;3;251.533561772777
2;8212;10;1;8;1;187.951286400905
1;8317;9;1;6;1;447.909188087932
2;8207;11;2;8;1;171.814722754944
1;8231;9;2;2;1;494.012181593237
1;8207;11;1;3;1;151.68771899012
2;8406;11;1;3;-7;236.044503731864
1;8215;7;2;7;-7;141.864106006216
2;8409;2;2;2;1;172.687611486999
1;8218;11;1;6;1;195.320379906156
1;8232;5;1;7;1;220.685106083663
1;8406;10;2;9;1;182.632773051934
2;8212;5;2;8;1;159.649741344398
1;8423;7;1;9;2;298.373194155132
2;8249;5;1;7;-7;375.97168524395
2;8406;8;2;2;2;256.066135744834
2;8264;6;1;6;1;163.617151085662
1;8401;3;1;8;1;295.229864145137
2;8333;13;1;4;-7;339.767837094731
2;8523;6;1;9;1;222.470657146857
2;8406;12;1;2;2;236.044503731864
2;8229;9;1;2;3;165.003468934323
1;8423;10;1;3;1;228.644675955835
2;8510;15;1;9;2;274.668040000163
1;8248;5;1;5;3;240.262010655601
2;8999;17;1;4;3;260.130677582054
2;8250;4;1;9;2;211.487472335084
1;8218;11;1;3;1;162.886313888015
2;8424;9;1;7;2;265.550066698347
2;8313;14;1;1;-7;313.204169830961
1;8317;4;1;8;1;493.203375647386
1;8231;10;1;2;1;425.359767079043
2;8406;7;2;2;2;283.356630937594
2;8231;8;1;3;3;447.123969005506
1;8212;12;1;2;2;179.752137312689
2;8239;7;1;9;1;133.080221514703
1;8230;12;2;8;4;195.871876326333
2;8230;11;1;8;1;221.248092926738
1;8215;10;1;7;1;141.864106006216
1;8264;6;1;8;2;194.667622601244
1;8215;13;2;6;-7;166.690324557304
2;8215;3;1;8;-7;133.080221514703
1;8236;7;1;7;1;170.932219402241
1;8207;13;1;6;1;151.68771899012
1;8215;6;1;6;1;130.226816060394
1;8423;6;2;9;1;390.220246964624
2;8240;8;2;7;4;211.487472335084
2;8440;9;1;6;4;196.057453722189
2;8264;11;1;8;4;167.227133653418
1;8207;4;1;8;1;185.594385587911
1;8510;8;1;2;1;399.107885420237
1;8231;13;1;5;2;432.505510292572
1;8232;4;1;7;1;252.12680130526
1;8432;5;2;5;2;332.200573085271
2;8401;6;1;6;1;227.614342884297
2;8515;10;1;7;2;179.890251800469
1;8215;14;1;7;1;130.226816060394
1;8218;4;1;5;1;174.097112819579
1;8234;7;2;8;1;307.707023137098
1;8236;12;2;8;3;170.932219402241
1;8229;9;2;4;2;232.744084709233
1;8401;9;2;9;1;310.768278047512
1;8215;6;1;8;1;178.920321196019
2;8510;4;1;7;-7;250.343850291035
2;8427;4;1;9;-7;162.64033227321
2;8229;8;1;7;1;203.441777038342
2;8212;8;1;8;1;202.313012604297
1;8207;8;1;9;1;185.594385587911
