"W20A1";"W20B1";"W20A6";"W20B9";"W20D1";"W20E38";"weight_2020"
1;8229;9;1;7;3;29.2096879844082
1;8207;8;1;8;2;383.062855888911
2;8405;10;1;2;1;94.960550093825
2;8229;10;1;8;1;38.0540732017433
1;8218;7;1;9;1;173.765414981666
2;8236;9;2;7;-7;65.7778398191328
2;8510;8;1;8;-7;174.161599375836
1;8215;6;1;8;1;32.3082438776559
1;8218;11;1;6;1;147.570009805384
1;8215;10;2;6;3;37.8188826380413
1;8229;6;1;8;1;32.8950976529644
1;8510;9;1;8;1;110.983404518299
1;8310;9;1;8;2;176.094238228353
2;8236;8;1;5;1;69.6021328318731
2;8423;5;1;7;1;50.4576747629665
2;8212;9;2;8;1;145.542216471695
2;8212;8;1;7;1;145.542216471695
2;8229;8;1;4;1;27.0342478370718
1;8424;9;2;2;3;64.185553493133
2;8215;13;1;8;-7;41.489056093164
2;8218;7;2;8;1;178.732141370689
2;8218;6;1;8;-7;150.016425942899
2;8236;9;1;9;4;64.3893272791225
2;8207;10;1;9;1;262.272498905162
2;8207;11;1;9;1;283.254298817575
1;8212;12;1;8;1;154.873774722756
1;8218;9;2;5;4;184.32259126134
1;8218;7;1;7;1;163.597323822864
1;8432;8;1;7;1;116.408318917054
1;8236;9;1;2;1;68.377853158225
1;8218;13;1;8;2;173.765414981666
1;8218;7;2;8;1;45.4227144694145
1;8207;9;1;8;1;234.716226837715
2;8236;13;1;4;1;64.3893272791225
2;8215;14;1;4;-7;41.3347069261508
2;8406;7;1;8;-7;86.4320455948471
1;8212;7;1;8;1;142.123806836706
2;8236;12;1;8;1;64.483463722513
2;8229;7;2;8;1;54.5883850556257
2;8207;7;1;8;1;244.577005003127
2;8218;8;2;7;1;152.450320759081
1;8310;5;1;8;1;149.6801024941
2;8218;5;1;7;4;152.450320759081
2;8229;8;2;6;1;33.6868762233105
2;8207;13;1;8;2;262.272498905162
1;8229;14;1;6;2;25.8461481559006
1;8229;8;2;8;1;29.2096879844082
1;8215;10;1;8;1;37.4896924979043
1;8215;10;1;9;1;37.8188826380413
1;8229;11;1;8;1;25.8461481559006
2;8212;7;2;8;2;184.421326046651
1;8229;8;2;6;2;32.8950976529644
2;8215;7;1;8;1;49.6454273478429
2;8207;14;1;4;1;253.53008227499
2;8229;7;1;6;3;30.5524033775126
1;8207;14;2;7;3;253.580431374922
1;8207;13;2;7;1;253.580431374922
1;8207;9;1;9;2;271.927335970524
2;8231;5;2;6;2;258.999982044489
2;8510;10;1;2;-7;163.581811203163
1;8510;6;1;7;1;139.907708464667
1;8231;12;1;8;1;221.172520529512
2;8215;5;1;8;-7;35.3117728189623
2;8424;7;2;7;1;86.4320455948471
1;8218;7;1;8;1;149.964213504292
2;8212;10;1;6;1;133.781229282063
2;8218;9;1;8;2;150.016425942899
1;8439;9;1;7;1;75.6551142035631
1;8215;14;1;6;4;37.8188826380413
1;8510;5;2;7;1;160.505544867752
1;8510;6;1;7;1;160.505544867752
2;8424;11;2;3;2;65.7778398191328
2;8229;11;1;8;1;33.6868762233105
2;8215;13;1;9;3;35.3117728189623
1;8229;10;1;9;1;30.2097835588449
1;8406;15;2;8;1;118.139992325602
1;8510;14;1;7;1;110.983404518299
2;8354;10;2;5;-7;183.486306959557
2;8407;12;1;8;1;85.8400452825536
2;8424;5;1;8;-7;87.7177962731095
2;8236;6;2;2;-7;61.7449490056975
1;8423;9;1;7;-7;76.6746688229181
1;8218;11;2;9;2;175.817439249281
2;8218;11;1;5;-7;178.732141370689
2;8229;12;1;8;-7;34.4072245199095
1;8215;14;2;7;1;37.4896924979043
1;8229;7;1;8;1;25.8461481559006
2;8229;12;1;9;1;33.6868762233105
1;8439;11;2;8;1;79.2275567630611
1;8523;6;1;8;1;154.618207437735
1;8229;13;1;6;-7;25.8461481559006
2;8439;10;1;7;1;46.0016723163669
2;8231;8;2;2;-7;258.999982044489
1;8432;11;1;6;1;66.934456615708
1;8510;15;1;8;1;110.983404518299
1;8229;6;1;9;-7;29.2096879844082
2;8309;12;1;6;-7;158.562750264217
2;8236;12;2;5;3;61.7449490056975
2;8229;6;1;4;-7;37.24889261642
1;8236;5;1;8;1;67.0323140084209
2;8439;12;1;6;-7;44.5435659070281
1;8207;9;1;8;1;262.863091438173
2;8439;10;2;8;1;46.0016723163669
1;8218;11;1;6;1;173.765414981666
1;8218;7;2;2;1;173.765414981666
1;8229;11;2;7;1;25.8461481559006
2;8229;10;1;9;1;31.5984714978761
2;8406;9;2;8;2;193.059794571982
1;8231;6;1;7;4;264.638519333369
2;8212;14;2;8;1;117.533501849633
2;8424;6;2;2;4;87.7177962731095
2;8439;9;1;8;2;40.3888174170082
2;8215;11;1;7;1;40.9749136954578
1;8231;10;2;4;2;221.172520529512
1;8231;13;1;3;1;194.004980105559
1;8218;9;2;5;-7;168.800688839332
1;8207;6;1;6;1;262.863091438173
2;8218;5;1;8;2;166.309440828089
1;8423;12;1;7;3;63.417653301129
1;8242;14;1;6;1;154.618207437735
2;8218;11;1;4;2;176.646098637604
1;8212;12;1;5;1;154.873774722756
1;8218;9;1;7;2;147.570009805384
2;8212;14;2;8;1;145.542216471695
2;8231;8;1;3;1;188.014801780443
1;8218;13;1;8;1;173.765414981666
1;8218;10;1;9;1;173.765414981666
2;8510;8;1;7;1;163.581811203163
2;8423;14;1;8;-7;48.1824923372908
2;8229;7;1;9;1;33.6868762233105
2;8232;11;1;7;-7;46.0016723163669
1;8218;9;1;8;1;184.32259126134
1;8313;13;2;7;-7;163.464528519352
1;8423;12;2;9;1;72.2308374645052
1;8229;12;2;4;1;35.6118802716244
1;8427;7;2;7;-7;68.377853158225
1;8207;11;2;8;1;271.927335970524
2;8212;15;2;8;1;186.54441207555
1;8229;7;1;8;1;32.8950976529644
2;8229;8;1;9;1;33.6868762233105
1;8212;10;1;8;1;154.618207437735
1;8231;6;1;8;1;221.172520529512
2;8229;14;1;9;-7;34.4072245199095
1;8406;12;1;8;1;144.069094381539
2;8407;14;1;9;1;85.8400452825536
2;8349;9;1;6;1;35.3117728189623
1;8207;15;2;8;2;293.681522848165
1;8229;10;1;8;1;32.2064071848605
2;8510;9;1;7;-7;174.161599375836
1;8439;11;1;8;-7;63.417653301129
2;8229;10;1;7;1;34.4072245199095
1;8218;11;2;8;2;147.570009805384
1;8231;9;1;7;3;188.502670025822
1;8229;13;1;8;1;32.2064071848605
2;8310;6;1;2;-7;158.562750264217
1;8510;13;1;8;1;110.983404518299
1;8309;11;2;7;3;176.094238228353
2;8406;14;2;3;-7;94.960550093825
1;8212;14;1;8;1;146.349854098819
1;8439;14;1;9;1;75.6551142035631
1;8215;11;1;7;2;37.8188826380413
1;8510;6;1;6;1;143.757140185899
1;8229;12;2;7;3;29.2096879844082
2;8319;6;2;3;-7;236.890205107303
2;8207;6;1;8;3;335.708798598607
1;8437;8;1;4;3;118.139992325602
1;8212;7;2;8;1;132.07524408918
1;8215;6;1;7;1;38.8711946561952
1;8406;12;1;9;1;118.139992325602
2;8345;6;1;7;-7;173.165202193082
1;8207;10;1;5;-7;35.6118802716244
2;8427;13;2;8;2;41.489056093164
2;8510;9;2;8;1;174.161599375836
2;8231;7;2;5;2;234.911917870803
1;8218;6;2;8;1;175.817439249281
1;8212;14;1;9;1;154.618207437735
2;8407;8;1;7;1;87.7177962731095
2;8236;8;2;6;1;65.7778398191328
2;8229;10;1;7;1;27.0342478370718
1;8523;12;1;7;1;32.3082438776559
2;8406;12;1;8;1;86.4320455948471
1;8439;13;2;9;2;72.2308374645052
1;8218;14;1;8;1;173.765414981666
1;8423;12;1;8;1;72.2308374645052
2;8406;12;1;2;1;106.969902582875
1;8236;6;1;8;1;66.934456615708
1;8345;6;1;7;3;202.508373962606
2;8439;1;1;8;1;50.4576747629665
1;8207;7;1;8;1;262.863091438173
2;8215;11;1;7;1;41.3347069261508
1;8207;7;2;2;1;348.06699004227
1;8229;9;1;8;1;32.2064071848605
2;8212;13;1;9;-7;133.781229282063
1;8401;15;2;6;2;163.597323822864
2;8406;10;1;3;1;85.8400452825536
1;8218;9;1;5;4;173.765414981666
2;8212;13;1;8;2;117.533501849633
1;8229;9;1;4;2;25.8461481559006
2;8509;13;2;8;1;40.9749136954578
1;8215;13;2;9;1;32.3082438776559
1;8207;12;1;7;1;262.863091438173
2;8218;9;1;5;-7;187.378291822483
1;8229;15;2;9;1;29.2096879844082
2;8406;10;1;8;1;85.8400452825536
2;8424;10;1;7;1;87.7177962731095
1;8229;7;1;8;1;32.8950976529644
1;8406;9;1;8;1;127.894670591019
2;8215;11;1;8;1;40.9749136954578
2;8212;14;2;8;1;117.533501849633
2;8207;14;1;6;-7;283.254298817575
1;8215;9;1;9;1;38.8711946561952
1;8336;10;2;9;1;163.464528519352
2;8231;6;1;3;4;188.014801780443
1;8212;8;1;8;-7;142.123806836706
2;8439;13;1;7;1;44.5435659070281
2;8229;9;2;7;1;38.0540732017433
2;8207;13;1;9;1;244.577005003127
1;8212;6;2;8;1;124.862873538856
2;8207;13;1;8;1;262.272498905162
1;8212;9;1;9;1;154.873774722756
1;8207;12;2;7;-7;234.716226837715
2;8510;5;1;8;-7;194.590208538344
2;8407;12;2;6;1;85.8400452825536
1;8215;10;1;7;3;38.8711946561952
1;8439;9;1;7;1;72.2308374645052
2;8406;11;2;7;-7;86.4320455948471
1;8229;14;1;8;1;32.8950976529644
1;8215;13;1;8;-7;38.8711946561952
2;8215;8;2;7;1;42.4848469046785
1;8215;14;1;5;1;32.3082438776559
1;8229;8;2;5;2;25.8461481559006
2;8439;14;1;8;-7;40.3888174170082
2;8510;6;1;9;1;178.953495352227
1;8510;8;1;8;1;160.505544867752
1;8236;10;1;9;2;67.0323140084209
2;8236;9;1;8;2;64.483463722513
2;8212;7;1;5;-7;133.781229282063
1;8423;9;1;7;-7;32.3082438776559
1;8218;8;2;8;2;175.817439249281
2;8207;14;2;8;1;244.577005003127
1;8212;11;2;8;1;124.862873538856
1;8215;7;1;7;1;38.8711946561952
1;8439;7;1;7;2;72.2308374645052
2;8509;5;1;9;1;40.9749136954578
2;8439;8;1;8;-7;46.0315629416536
1;8427;10;1;8;1;67.0323140084209
2;8432;8;1;3;-7;85.8400452825536
2;8212;12;2;8;1;145.542216471695
2;8424;14;1;8;-7;106.969902582875
2;8423;8;1;7;1;40.9749136954578
1;8207;8;1;9;2;234.716226837715
1;8207;9;1;5;1;271.927335970524
1;8423;7;1;8;1;75.6551142035631
2;8212;8;1;8;1;145.542216471695
2;8215;6;1;8;-7;35.3117728189623
2;8236;7;2;6;1;64.483463722513
2;8236;11;1;6;3;64.483463722513
1;8218;8;1;5;4;163.597323822864
1;8510;13;2;8;1;131.408740123856
2;8218;7;1;5;1;184.591200525352
2;8310;10;1;6;-7;128.977972411611
1;8439;13;1;8;1;63.417653301129
1;8215;11;2;6;1;37.9601032602894
1;8215;11;1;8;1;37.8188826380413
2;8423;11;2;8;1;48.1824923372908
2;8218;12;1;8;3;150.016425942899
1;8212;13;1;6;2;154.873774722756
1;8212;7;1;6;1;154.873774722756
1;8510;6;1;8;1;131.408740123856
1;8510;6;1;8;1;131.408740123856
1;8218;4;1;9;1;163.597323822864
2;8439;11;1;8;2;44.5435659070281
1;8439;6;1;8;1;69.9413501099024
2;8406;10;2;7;-7;85.8400452825536
1;8229;14;1;8;1;32.8950976529644
1;8236;5;2;8;-7;75.297296501075
2;8229;8;1;8;-7;27.0342478370718
2;8424;5;1;9;1;86.4320455948471
2;8406;7;1;5;3;87.7177962731095
2;8207;12;1;4;3;253.53008227499
2;8215;11;2;7;-7;42.4848469046785
2;8231;13;1;2;-7;234.911917870803
1;8218;5;1;5;1;149.964213504292
2;8423;13;1;7;1;48.1824923372908
1;8229;6;2;4;3;35.6118802716244
2;8207;7;2;8;2;244.577005003127
1;8236;8;1;8;1;68.377853158225
2;8432;8;1;7;3;105.297122213266
1;8510;12;2;9;2;131.408740123856
1;8212;8;2;9;1;124.862873538856
1;8215;7;1;8;-7;32.3082438776559
1;8218;10;1;6;1;184.32259126134
1;8229;10;1;4;1;25.8461481559006
2;8215;12;2;6;1;42.4848469046785
1;8229;7;2;8;2;30.2097835588449
2;8229;10;1;5;3;37.24889261642
1;8439;8;1;7;1;72.2777710820909
1;8439;7;2;7;1;76.6746688229181
2;8439;6;1;9;2;44.5435659070281
2;8207;10;2;9;1;244.577005003127
2;8229;13;2;9;1;30.5524033775126
1;8229;13;1;8;1;25.8461481559006
1;8207;7;1;4;1;303.004745795727
1;8423;8;2;5;-7;69.9413501099024
2;8229;7;1;5;-7;27.0342478370718
1;8207;11;2;6;1;262.863091438173
2;8510;6;1;8;1;194.590208538344
1;8236;6;1;7;1;68.377853158225
2;8218;12;1;5;-7;152.450320759081
1;8215;14;2;7;2;32.3082438776559
1;8215;8;2;7;1;45.4227144694145
2;8218;11;2;8;1;150.016425942899
2;8229;14;1;5;-7;27.0342478370718
1;8439;8;1;7;1;69.9413501099024
2;8432;6;1;8;-7;86.4320455948471
2;8207;6;1;5;3;244.577005003127
1;8212;7;1;8;1;195.921812501522
1;8212;6;1;8;2;195.921812501522
1;8236;10;1;4;1;75.4412225217843
1;8229;7;1;8;1;36.3816748235551
2;8406;11;1;4;3;85.8400452825536
2;8236;10;1;8;1;64.3893272791225
2;8406;13;1;3;-7;85.8400452825536
1;8229;9;1;3;1;31.5984714978761
2;8439;6;1;9;3;44.5435659070281
1;8510;14;1;8;2;131.408740123856
2;8212;14;1;9;2;133.781229282063
1;8207;6;2;8;3;253.580431374922
2;8424;11;1;4;-7;86.4320455948471
2;8207;6;1;6;2;226.38257800235
2;8218;6;1;8;1;184.591200525352
2;8510;13;2;8;1;178.953495352227
1;8212;7;1;8;2;154.618207437735
2;8215;14;1;8;1;40.9749136954578
2;8406;15;2;7;1;87.7177962731095
2;8231;8;1;7;4;188.014801780443
2;8231;7;1;7;1;234.911917870803
2;8229;13;1;8;1;31.5984714978761
1;8212;7;1;8;2;142.123806836706
2;8207;9;1;7;1;335.708798598607
2;8212;10;1;7;-7;133.781229282063
1;8212;10;2;4;2;124.862873538856
1;8229;8;2;2;1;35.6118802716244
2;8432;10;1;7;2;85.8400452825536
2;8229;13;1;8;1;30.5524033775126
1;8236;9;2;8;1;71.5582184213983
1;8439;7;1;8;1;63.417653301129
2;8229;9;2;5;1;37.24889261642
1;8229;9;1;9;1;36.3816748235551
1;8215;13;1;8;1;37.9601032602894
2;8215;14;1;7;-7;42.4848469046785
1;8207;15;1;8;1;234.716226837715
1;8340;8;1;8;-7;38.8711946561952
2;8236;12;2;8;2;64.483463722513
1;8229;10;1;6;1;35.6118802716244
2;8207;14;2;5;1;262.272498905162
2;8236;10;2;8;1;64.3893272791225
1;8212;7;2;7;2;154.618207437735
1;8229;6;2;8;2;36.3816748235551
1;8218;5;1;9;1;147.570009805384
1;8236;8;1;8;1;71.5582184213983
1;8236;9;1;8;1;75.4412225217843
2;8401;8;1;6;2;87.7177962731095
2;8510;6;1;7;1;163.581811203163
2;8229;15;1;8;1;37.24889261642
1;8207;5;1;5;-7;253.580431374922
2;8215;9;1;9;1;40.9749136954578
1;8212;10;1;3;1;124.862873538856
1;8424;14;2;8;1;127.894670591019
1;8215;13;2;7;1;37.9601032602894
1;8439;9;1;9;1;63.417653301129
2;8312;8;1;1;-7;214.526073886882
1;8229;8;1;9;1;36.3816748235551
1;8229;6;1;9;1;25.8461481559006
1;8207;13;1;8;1;253.580431374922
2;8406;7;1;5;4;94.960550093825
1;8406;10;1;2;-7;141.816162041416
1;8218;6;2;2;4;163.597323822864
1;8313;14;1;3;2;32.3082438776559
2;8507;5;1;8;-7;44.5435659070281
1;8439;14;2;8;1;75.6551142035631
2;8231;11;2;4;2;258.999982044489
1;8215;10;1;9;1;32.3082438776559
2;8310;8;2;8;3;186.54441207555
2;8406;13;2;8;1;166.309440828089
2;8510;6;1;7;1;163.581811203163
2;8406;8;2;7;1;87.7177962731095
1;8207;14;1;9;2;303.004745795727
2;8212;6;1;8;1;145.542216471695
2;8212;11;2;7;1;124.322510811156
1;8439;12;1;9;1;63.417653301129
1;8236;7;1;6;2;72.3533097371917
1;8218;9;1;8;2;147.570009805384
2;8207;5;1;9;1;340.95424857671
1;8310;13;2;5;1;171.941072232401
2;8345;9;2;4;-7;183.486306959557
1;8510;11;1;8;1;131.408740123856
2;8215;11;1;8;2;35.3117728189623
2;8424;6;2;8;1;87.7177962731095
1;8215;11;1;8;1;32.3082438776559
2;8439;9;1;8;1;46.0016723163669
1;8229;12;2;8;1;29.2096879844082
2;8236;10;2;8;1;68.837274229325
1;8229;9;2;8;1;30.2097835588449
1;8215;10;1;8;1;38.8711946561952
2;8263;7;1;4;1;251.724091563574
2;8215;10;1;8;-7;42.4848469046785
1;8207;11;2;8;1;353.50553676168
1;8207;1;1;6;-7;271.927335970524
1;8218;7;1;9;1;147.570009805384
1;8240;10;1;8;1;72.2308374645052
2;8229;5;1;5;-7;54.5883850556257
1;8423;12;2;7;-7;63.417653301129
1;8424;9;1;8;2;144.069094381539
2;8336;6;1;4;1;186.54441207555
2;8207;8;2;3;2;253.53008227499
1;8212;10;1;8;1;124.862873538856
1;8218;8;1;3;1;173.765414981666
2;8439;6;1;8;-7;46.0315629416536
1;8207;10;1;4;4;234.716226837715
1;8319;6;1;5;-7;171.941072232401
2;8231;11;1;2;1;258.999982044489
2;8218;9;1;9;1;187.378291822483
1;8510;8;1;7;1;110.983404518299
1;8406;7;1;9;1;144.069094381539
2;8236;11;1;8;3;65.7778398191328
1;8510;5;1;8;1;131.408740123856
2;8236;9;1;8;2;64.483463722513
1;8212;9;2;9;2;124.862873538856
1;8212;15;1;6;1;154.873774722756
1;8207;10;2;4;1;253.580431374922
2;8439;9;2;8;1;40.3888174170082
2;8215;8;2;7;1;40.9749136954578
1;8218;6;1;3;2;173.765414981666
2;8406;8;2;4;4;105.297122213266
2;8218;8;2;5;2;184.591200525352
1;8231;10;1;4;1;188.502670025822
2;8304;7;1;9;2;42.4848469046785
1;8212;10;2;8;2;154.618207437735
1;8218;12;1;9;2;147.570009805384
1;8218;10;1;2;3;163.597323822864
1;8229;10;1;8;2;30.2097835588449
1;8215;8;2;6;-7;32.3082438776559
2;8406;7;1;7;4;85.8400452825536
1;8215;14;1;7;1;32.3082438776559
2;8207;12;1;8;1;253.53008227499
1;8207;9;1;8;2;262.863091438173
2;8236;1;1;5;-7;65.7778398191328
1;8236;7;2;8;3;66.934456615708
1;8510;8;2;8;1;143.757140185899
2;8336;9;2;3;2;182.144779715277
1;8231;9;1;5;1;264.638519333369
1;8218;10;1;9;1;175.817439249281
2;8236;10;2;8;1;64.483463722513
1;8212;11;1;8;2;154.618207437735
1;8212;8;1;8;-7;154.873774722756
2;8207;14;2;7;1;340.95424857671
1;8510;10;2;9;1;76.6746688229181
1;8423;11;1;8;1;63.417653301129
1;8207;11;1;6;1;262.863091438173
2;8337;11;2;2;2;158.562750264217
1;8212;5;1;8;1;154.618207437735
2;8510;7;1;8;-7;138.155698833161
2;8218;15;2;9;3;150.016425942899
1;8212;12;2;4;-7;154.873774722756
2;8406;14;1;3;-7;106.969902582875
2;8215;11;1;7;1;41.3347069261508
1;8439;14;1;9;1;72.2308374645052
2;8236;3;1;9;2;61.7449490056975
2;8207;12;1;6;3;283.254298817575
1;8215;6;1;8;1;32.3082438776559
2;8229;10;2;7;3;31.5984714978761
1;8401;11;1;7;1;147.570009805384
1;8212;12;1;8;1;146.349854098819
1;8218;7;1;5;1;149.964213504292
2;8207;13;1;8;-7;226.38257800235
1;8207;13;1;9;1;253.580431374922
1;8207;12;1;3;1;293.681522848165
2;8406;6;2;8;3;85.8400452825536
2;8212;12;1;7;1;145.782782118755
1;8231;12;1;8;-7;272.287691376224
2;8212;12;2;8;2;145.782782118755
2;8439;14;1;8;1;46.0315629416536
1;8212;11;1;6;1;146.349854098819
1;8231;9;2;4;4;194.004980105559
1;8336;7;1;5;1;121.752656900072
1;8212;13;1;8;1;124.862873538856
1;8438;14;1;8;-7;141.816162041416
2;8231;8;1;6;3;188.014801780443
2;8229;6;1;5;1;27.0342478370718
2;8207;11;1;7;2;262.272498905162
2;8439;6;1;8;2;44.5435659070281
2;8212;6;1;9;1;124.322510811156
2;8439;10;1;9;3;46.0315629416536
2;8310;12;1;5;1;128.977972411611
1;8207;11;1;8;1;234.716226837715
1;8212;6;2;8;1;132.07524408918
2;8424;8;1;8;1;105.297122213266
1;8215;8;1;7;-7;32.3082438776559
1;8509;9;1;8;-7;72.2777710820909
2;8207;10;1;8;3;292.246498780038
1;8354;10;2;8;1;173.207447437724
2;8218;6;1;7;1;187.378291822483
2;8229;10;2;5;1;31.5984714978761
2;8212;10;2;4;4;145.542216471695
1;8215;10;1;8;1;32.3082438776559
2;8215;11;2;8;1;49.6454273478429
2;8510;12;1;7;-7;163.581811203163
1;8439;11;2;7;1;76.6746688229181
1;8218;6;1;5;3;175.817439249281
2;8330;9;1;3;-7;186.54441207555
1;8218;7;1;9;1;147.570009805384
2;8218;13;1;8;-7;152.450320759081
1;8229;15;1;9;2;29.2096879844082
2;8231;10;1;3;2;216.010958961658
2;8218;13;1;9;1;150.016425942899
2;8229;7;1;8;1;30.5524033775126
1;8215;10;2;7;1;38.8711946561952
1;8354;5;1;7;2;223.619671841119
2;8229;13;1;8;1;34.4072245199095
1;8229;15;2;5;2;32.8950976529644
1;8215;5;1;7;1;35.3117728189623
2;8218;9;2;2;-7;152.450320759081
2;8406;9;1;9;1;86.4320455948471
2;8229;8;2;7;3;33.6868762233105
1;8229;11;1;9;1;32.8950976529644
2;8212;8;1;6;-7;117.533501849633
2;8218;14;1;5;-7;152.450320759081
2;8207;14;1;4;2;262.272498905162
1;8215;8;1;7;1;37.4896924979043
1;8231;5;2;8;1;246.963815552756
1;8218;14;2;9;1;147.570009805384
1;8510;12;1;7;-7;177.146587981131
1;8212;5;1;8;1;146.349854098819
1;8439;6;1;7;1;63.417653301129
1;8218;6;1;8;1;175.817439249281
2;8218;6;1;9;-7;152.450320759081
1;8212;13;1;8;1;154.618207437735
1;8207;11;2;6;1;234.716226837715
1;8510;14;2;9;1;110.983404518299
1;8207;13;2;4;1;353.50553676168
2;8231;7;1;8;1;193.059794571982
2;8229;13;2;4;3;34.4072245199095
1;8401;6;1;8;1;115.611001664198
2;8229;14;1;8;1;33.6868762233105
2;8439;14;1;7;1;46.0315629416536
1;8236;13;1;9;1;75.4412225217843
1;8212;9;1;9;-7;142.123806836706
1;8212;6;2;8;1;132.07524408918
1;8212;8;1;6;1;154.873774722756
1;8212;8;1;9;1;154.618207437735
2;8439;7;1;9;4;46.0016723163669
1;8236;8;2;7;2;71.5582184213983
1;8212;10;1;7;1;154.873774722756
2;8407;7;1;8;1;87.7177962731095
2;8229;7;1;5;4;34.4072245199095
2;8236;6;1;8;1;72.5726301952574
1;8236;13;2;9;1;64.185553493133
1;8212;7;2;8;1;154.618207437735
2;8229;6;1;8;1;30.5524033775126
1;8439;13;1;9;1;63.417653301129
1;8207;10;1;8;2;234.716226837715
1;8215;6;1;2;-7;32.3082438776559
1;8212;4;2;9;1;132.07524408918
2;8236;9;2;8;1;64.3893272791225
2;8424;13;1;8;-7;85.8400452825536
1;8439;14;2;9;1;72.2308374645052
2;8406;7;1;2;1;87.7177962731095
1;8229;10;2;7;1;32.2064071848605
2;8439;13;1;8;-7;37.9601032602894
2;8207;11;2;7;1;335.708798598607
1;8439;13;1;8;3;72.2308374645052
2;8439;14;1;8;1;63.417653301129
1;8345;1;2;3;1;149.6801024941
2;8236;7;1;3;1;64.483463722513
2;8510;13;1;8;2;163.581811203163
1;8218;8;1;9;1;173.765414981666
1;8439;9;1;7;-7;63.417653301129
1;8345;6;1;2;-7;121.752656900072
2;8207;11;1;8;1;244.577005003127
2;8218;6;1;9;1;171.599067247958
1;8406;14;1;4;1;115.611001664198
1;8212;11;2;8;3;124.862873538856
1;8218;9;1;5;2;181.580950887887
2;8406;13;1;7;-7;94.960550093825
1;8510;8;2;8;1;156.318443697289
1;8424;11;2;3;3;124.859881797333
1;8345;12;2;8;1;163.464528519352
2;8205;14;1;8;2;226.38257800235
2;8439;10;1;7;-7;46.0315629416536
1;8406;10;1;8;1;115.611001664198
2;8212;12;2;8;-7;145.542216471695
2;8212;6;1;8;2;137.759210243262
1;8207;6;2;5;3;293.681522848165
1;8401;10;1;3;3;116.408318917054
2;8510;11;1;7;1;178.953495352227
2;8510;12;1;8;-7;163.581811203163
1;8218;8;1;9;1;181.580950887887
2;8212;12;1;3;-7;133.781229282063
1;8212;10;2;8;1;154.873774722756
1;8215;8;2;7;2;38.8711946561952
1;8432;11;1;6;2;68.377853158225
1;8229;11;1;8;1;25.8461481559006
1;8212;9;2;9;1;154.618207437735
2;8215;7;1;8;2;49.6454273478429
1;8207;12;1;8;1;262.863091438173
1;8231;10;1;8;1;264.638519333369
1;8207;11;1;5;1;348.06699004227
2;8236;7;2;8;-7;72.4341768467132
2;8215;13;2;9;3;42.4848469046785
1;8207;9;1;8;1;348.06699004227
1;8510;15;1;8;1;131.408740123856
1;8215;13;2;7;1;37.9601032602894
1;8218;7;1;5;2;168.800688839332
2;8410;11;1;2;-7;86.4320455948471
1;8212;9;1;9;1;142.123806836706
1;8439;10;2;9;1;72.2777710820909
2;8229;12;1;9;1;33.6868762233105
2;8406;14;1;8;-7;35.3117728189623
2;8212;8;1;8;-7;133.781229282063
1;8230;3;1;8;1;42.2643943628756
1;8218;14;2;7;2;163.597323822864
1;8261;12;1;5;1;28.3681558763369
1;8211;9;1;8;1;56.1465211438986
1;8236;10;2;7;1;67.0323140084209
1;8362;12;1;2;3;223.619671841119
1;8207;13;2;4;1;253.580431374922
1;8229;5;1;9;1;35.6118802716244
1;8215;14;1;7;2;32.3082438776559
2;8240;9;1;4;1;23.7604494294936
1;8510;15;2;8;1;131.408740123856
1;8227;6;1;8;1;78.7671506391651
1;8243;10;1;8;2;22.8548782020536
1;8349;7;1;7;-7;32.3082438776559
2;8212;14;2;8;1;133.781229282063
1;8207;9;2;8;2;253.580431374922
1;8236;11;2;8;1;71.5582184213983
1;8218;7;1;9;1;149.964213504292
1;8218;10;2;8;1;149.964213504292
2;8424;12;1;7;1;92.7072489051578
2;8244;11;2;7;-7;19.2286980187252
2;8439;13;1;8;1;48.1824923372908
1;8215;5;1;8;-7;32.3082438776559
2;8230;3;1;8;4;35.5338122960879
1;8207;7;2;8;1;37.9601032602894
1;8550;5;1;3;1;129.577257107479
1;8327;14;2;8;1;146.349854098819
1;8230;5;1;7;1;34.3250962021794
1;8229;15;2;9;1;35.6118802716244
1;8232;11;1;8;1;28.3681558763369
2;8230;10;1;8;4;30.8669291143436
1;8230;6;1;8;1;23.0704689896221
2;8439;4;1;7;1;48.8318163539375
1;8264;11;1;9;-7;53.3270045663704
1;8236;8;1;6;4;67.0323140084209
1;8214;9;2;8;1;62.9512068997137
2;8207;14;2;5;1;253.53008227499
2;8264;10;1;8;3;46.2192907870787
2;8205;5;1;3;2;59.4166477581469
1;8214;5;1;9;1;62.9512068997137
1;8506;7;1;2;1;129.577257107479
1;8432;4;1;5;3;118.139992325602
1;8215;10;1;8;1;37.4896924979043
2;8255;9;1;3;2;73.4918391800588
1;8231;12;1;2;1;264.638519333369
2;8231;14;1;2;1;258.999982044489
1;8227;14;1;5;1;62.7768268251993
2;8212;8;1;8;-7;145.542216471695
2;8510;13;1;8;2;138.155698833161
1;8256;11;1;6;1;22.4709825537248
1;8236;5;2;3;1;67.0323140084209
2;8212;13;2;9;1;145.782782118755
1;8438;5;1;8;1;85.8400452825536
2;8207;3;1;9;1;244.577005003127
2;8302;3;1;5;4;236.890205107303
2;8534;7;2;7;2;60.1522568171101
2;8230;11;1;8;1;30.8669291143436
