"W18A1";"W18A6";"W18B1";"W18B9";"W18B10";"W18D1";"W18E38";"weight_2018"
1;13;8510;1;4;7;1;16.2285418585574
1;12;8265;2;-7;8;1;34.4831869703515
1;10;8229;2;-7;6;2;48.1471784687829
2;1;8248;1;5;3;1;50.7149034294347
2;8;8406;2;-7;5;1;39.016627463231
2;4;8243;1;3;8;1;36.9317096403403
1;6;8510;1;5;8;1;45.7793779605382
2;11;8508;1;3;7;-7;68.0087227674069
1;3;8231;1;1;8;1;283.74559098134
1;3;8256;1;1;2;-7;142.032038288258
1;10;8229;1;5;7;1;32.1817080988778
1;4;8229;1;5;8;1;43.4453056800541
1;8;8236;2;-7;8;1;53.434760225776
1;3;8266;1;5;7;1;40.9677510533507
2;12;8207;2;-7;7;2;239.42011175175
1;11;8348;2;-7;4;-7;80.1310400400267
2;11;8265;1;5;8;1;37.6647223446157
2;2;8229;2;-7;7;4;45.0105208212093
1;1;8439;1;4;8;1;29.9195901999037
1;6;8425;1;1;5;2;34.4831869703515
2;12;8508;1;1;7;3;68.0087227674069
2;12;8438;2;-7;6;3;43.2166569568887
1;7;8204;1;2;7;1;71.1693927431894
2;6;8264;2;-7;7;1;29.6252596461835
1;10;8234;1;2;7;2;75.1970405436977
1;12;8206;1;4;8;1;59.6156717098854
1;3;8510;1;4;7;2;17.494372926597
1;7;8401;2;-7;4;2;42.0178939775888
2;11;8252;1;1;4;4;230.538885835823
1;1;8229;2;-7;7;1;43.4453056800541
2;8;8230;1;4;8;2;54.068737654359
1;2;8427;1;4;4;1;31.8767383268424
2;7;8427;1;4;4;1;37.6647223446157
1;5;8240;1;5;6;3;111.671202986618
2;8;8215;1;2;9;1;33.787238326761
2;7;8427;1;1;4;-7;37.6647223446157
2;8;8265;2;-7;7;-7;37.6647223446157
2;5;8507;2;-7;8;1;80.2954390535469
2;6;8534;1;5;5;2;96.1920977240324
1;2;8215;1;2;7;1;38.7711184230461
1;5;8218;2;-7;8;2;150.776546284591
2;12;8438;1;3;7;-7;43.2166569568887
1;5;8362;2;-7;7;-7;80.1310400400267
1;11;8215;1;1;7;1;63.4599362275951
1;10;8228;1;3;8;-7;63.4599362275951
2;2;8514;1;2;9;1;80.2954390535469
2;11;8510;1;1;3;-7;17.0262627671209
2;2;8362;1;3;7;-7;74.0861310147463
2;7;8406;1;1;5;-7;31.9602377550574
2;2;8244;1;2;8;1;137.806920177096
1;12;8510;1;4;8;2;16.2285418585574
1;3;8510;1;2;7;1;31.8767383268424
1;6;8231;1;4;2;2;201.46632185623
2;12;8231;1;1;2;1;417.728124564034
2;7;8218;1;2;8;1;142.095116353267
2;2;8423;1;2;8;1;25.5285231069676
1;11;8207;2;-7;8;-7;437.248976833521
2;10;8438;1;1;5;4;43.2166569568887
1;1;8214;2;-7;6;1;77.7678802365556
2;7;8229;2;-7;8;1;33.341126728719
1;12;8215;1;2;7;1;37.5257612419977
2;10;8207;1;2;8;1;265.357290749673
1;1;8510;1;5;7;2;20.0908569046506
1;4;8243;2;-7;9;1;141.164197916935
2;4;8212;1;3;5;2;140.752396181062
1;9;8240;2;-7;8;-7;211.116964267535
2;8;8207;1;1;5;1;329.554741980749
1;2;8236;1;2;2;1;59.3719553578297
2;2;8515;1;3;7;3;80.2954390535469
1;7;8230;2;-7;9;1;41.0327160567181
1;7;8215;1;4;7;1;50.0929365431336
2;3;8243;1;3;5;4;97.1029343447457
1;12;8523;2;-7;9;1;91.9022196167268
2;7;8251;2;-7;7;1;183.575319080148
1;2;8508;1;5;9;2;99.2979491292016
1;2;8251;2;-7;6;2;141.164197916935
1;4;8218;1;5;8;1;150.776546284591
1;9;8243;2;-7;4;1;111.671202986618
2;8;8510;1;2;8;-7;17.0262627671209
1;6;8212;2;-7;8;1;138.575872700505
2;9;8264;1;1;8;-7;34.8177939401247
2;2;8510;1;3;8;-7;19.5532706608277
2;1;8215;2;-7;7;1;45.6127717411273
2;12;8423;1;4;8;1;26.636248784728
2;6;8227;1;2;8;-7;59.01370611404
1;3;8510;2;-7;8;1;16.6461881369673
2;6;8264;2;-7;8;-7;37.6647223446157
2;6;8406;1;3;8;2;39.016627463231
2;7;8243;1;1;4;1;143.129559638735
2;5;8427;1;3;8;1;34.8177939401247
2;2;8236;1;5;2;4;69.8454765969629
1;6;8218;2;-7;5;3;181.630434135561
1;8;8439;2;-7;7;1;29.9195901999037
2;2;8265;1;1;2;-7;34.8177939401247
1;7;8218;2;-7;8;2;143.154874571557
2;1;8542;1;1;3;-7;80.2954390535469
1;5;8204;2;-7;8;1;75.1970405436977
2;8;8508;2;-7;6;3;80.2954390535469
2;1;8409;1;1;8;-7;34.8177939401247
1;1;8216;1;5;7;1;77.7678802365556
2;2;8513;1;5;8;1;96.1920977240324
2;11;8409;1;1;2;1;41.7644028321189
2;11;8231;1;2;4;1;247.107798011977
1;9;8510;2;-7;8;1;17.494372926597
2;3;8439;1;2;9;2;25.5285231069676
2;4;8513;1;1;7;-7;80.2954390535469
2;8;8230;2;-7;7;3;54.068737654359
1;13;8362;2;-7;3;4;113.217440861469
1;13;8406;1;2;8;1;42.0178939775888
2;10;8218;2;-7;5;2;154.083966068582
1;4;8362;2;-7;3;3;128.606217084254
2;2;8340;1;3;8;-7;74.0861310147463
2;2;8265;1;3;8;1;34.8177939401247
2;4;8236;1;3;6;3;63.0115078339826
1;8;8215;1;3;4;1;37.5257612419977
2;2;8510;2;-7;8;-7;16.2007734990058
2;9;8230;1;5;9;3;29.2421688446292
2;6;8264;2;-7;8;2;34.8177939401247
1;5;8409;1;1;5;4;31.8767383268424
1;4;8236;1;5;6;3;63.3555516634303
1;3;8236;1;4;8;1;63.3555516634303
2;8;8232;1;1;8;1;122.748367310052
1;8;8231;1;2;3;1;340.572614336266
2;3;8215;2;-7;8;4;45.6127717411273
1;2;8510;2;-7;8;1;29.9195901999037
1;5;8425;1;1;5;3;34.8177939401247
2;8;8212;2;-7;5;1;139.348473033844
2;10;8229;1;1;5;-7;32.7349243898416
2;4;8204;1;3;7;1;62.5287377338575
1;12;8229;2;-7;8;1;32.1817080988778
2;5;8214;1;3;5;2;50.7149034294347
2;5;8266;1;5;4;2;34.8177939401247
2;5;8514;2;-7;7;-7;96.1920977240324
2;9;8207;1;3;5;3;274.762858202313
2;2;8411;1;3;8;-7;34.8177939401247
2;10;8542;1;1;1;1;68.0087227674069
2;3;8523;2;-7;8;1;96.1920977240324
2;1;8207;2;-7;4;3;337.582357485572
2;10;8406;1;1;4;4;43.2166569568887
2;4;8601;1;1;3;-7;34.8177939401247
1;9;8201;1;1;5;4;208.353028033726
2;6;8231;1;2;5;-7;325.742799552737
1;5;8362;2;-7;5;3;80.1310400400267
2;8;8264;2;-7;8;1;40.9612412333552
1;6;8230;1;2;8;1;50.4636225829904
1;7;8231;1;4;2;1;340.572614336266
1;13;8264;1;2;8;1;34.4831869703515
1;9;8409;1;1;5;2;34.4831869703515
1;3;8215;1;5;8;1;45.7793779605382
2;11;8264;1;1;9;1;37.6647223446157
2;7;8229;1;2;2;1;33.341126728719
1;7;8240;2;-7;6;2;141.164197916935
2;8;8508;2;-7;8;-7;96.1920977240324
2;12;8239;1;3;2;3;240.263851157349
2;6;8264;1;1;8;-7;37.6647223446157
1;3;8263;1;2;8;1;31.8767383268424
2;1;8265;1;5;8;1;44.2047066696615
1;6;8438;1;2;8;1;34.0484073094498
1;3;8229;2;-7;8;1;34.0942209782288
2;12;8508;1;3;7;1;68.0087227674069
2;5;8231;1;3;3;2;247.107798011977
2;8;8511;1;1;8;1;68.0087227674069
2;4;8401;1;3;8;1;31.9602377550574
2;5;8231;1;3;7;-7;397.564562135941
2;11;8362;2;-7;2;2;104.676566691599
1;1;8223;2;-7;8;1;71.6371694553902
2;3;8236;1;3;8;2;67.2393020561023
2;3;8401;1;2;7;1;31.9602377550574
2;10;8229;1;1;5;-7;32.7349243898416
2;5;8229;1;4;8;2;45.0105208212093
2;7;8212;2;-7;8;1;122.087404139836
2;6;8236;1;1;7;2;70.0539705411917
2;9;8508;1;1;7;-7;68.0087227674069
2;8;8539;1;2;9;1;68.0087227674069
2;9;8231;1;3;2;1;417.728124564034
1;3;8240;1;3;4;2;174.586612665517
1;4;8240;2;-7;7;1;141.164197916935
1;3;8207;1;5;7;1;364.551812845204
1;4;8230;1;2;8;1;135.530872273647
2;8;8515;1;2;5;2;80.2954390535469
2;3;8218;1;1;5;2;184.373976334285
2;13;8218;1;1;2;3;142.095116353267
1;6;8231;1;5;2;1;265.577226720543
1;5;8236;1;4;3;4;63.3555516634303
1;9;8207;1;4;7;3;364.551812845204
2;1;8508;2;-7;8;1;96.1920977240324
2;7;8425;1;1;6;1;37.6647223446157
1;7;8329;1;5;7;1;37.5257612419977
1;2;8406;1;2;8;1;37.9343667824311
1;3;8230;2;-7;8;1;63.079528228738
2;11;8215;2;-7;7;2;33.787238326761
1;12;8255;1;1;4;2;208.353028033726
1;2;8230;1;4;7;2;73.0521013882278
1;2;8349;1;2;8;1;71.1693927431894
2;11;8230;2;-7;4;3;29.2421688446292
1;8;8534;1;3;2;1;108.505626540852
1;11;8406;2;-7;2;2;42.0178939775888
1;6;8508;1;4;7;1;108.505626540852
2;2;8510;1;2;7;-7;17.0262627671209
1;4;8510;1;4;8;1;17.7730768620675
2;1;8320;1;3;8;-7;74.0861310147463
2;8;8432;1;1;4;3;31.9602377550574
2;3;8265;1;1;8;-7;37.9612951612988
2;10;8227;1;3;8;3;56.5497629605425
1;7;8218;1;2;2;2;145.735384696726
1;5;8331;1;1;3;3;80.1310400400267
2;11;8243;2;-7;5;-7;129.259026138274
2;9;8439;1;1;2;-7;25.5655018470119
2;4;8248;1;1;8;-7;176.148623127717
2;2;8255;1;3;2;1;176.148623127717
1;5;8229;1;5;7;1;32.5100925464258
1;2;8207;1;2;4;1;224.80216333294
1;5;8218;1;5;7;1;147.557999322535
2;2;8230;1;3;7;1;96.5867491005872
1;3;8240;1;4;7;1;111.671202986618
1;5;8229;1;3;8;1;43.4453056800541
2;2;8537;1;1;5;2;80.2954390535469
1;1;8252;1;1;4;2;152.753311976989
1;4;8215;2;-7;7;1;46.7534074736533
1;2;8264;1;2;8;1;31.8767383268424
1;4;8236;2;-7;8;1;59.4354547910541
1;5;8230;1;4;8;2;62.0282027227221
2;4;8563;1;1;7;-7;80.2954390535469
1;11;8229;2;-7;4;2;31.5965860999322
2;6;8244;1;2;7;-7;137.806920177096
1;8;8212;1;4;4;2;120.199506604871
1;1;8236;2;-7;7;1;59.4354547910541
2;5;8215;1;1;7;1;45.6127717411273
1;11;8230;2;-7;6;3;41.0327160567181
2;7;8427;1;1;4;-7;37.6647223446157
2;2;8439;1;2;8;1;25.5285231069676
1;9;8212;2;-7;3;-7;131.211937521916
2;2;8265;1;1;8;-7;34.8177939401247
2;3;8510;1;2;8;1;17.0262627671209
1;6;8206;1;4;8;1;67.610110459546
1;5;8230;2;-7;8;2;56.9333177129465
1;9;8349;1;4;5;1;63.4599362275951
2;6;8510;1;1;7;-7;17.0262627671209
1;4;8230;1;5;4;1;75.8694463295245
1;9;8230;2;-7;1;2;63.079528228738
2;4;8227;2;-7;8;1;62.5287377338575
2;6;8357;1;1;8;1;74.0861310147463
2;7;8344;1;4;7;1;556.268471111719
2;5;8256;1;1;2;1;163.785306260781
1;4;8229;1;5;8;-7;43.4453056800541
1;3;8265;1;1;8;2;31.8767383268424
2;10;8510;1;3;8;1;15.7943024977442
1;7;8230;1;4;8;1;56.9333177129465
2;6;8431;1;3;2;-7;31.9602377550574
1;8;8264;1;2;8;2;34.4831869703515
1;10;8212;2;-7;7;1;137.193659106926
2;7;8264;1;1;7;1;34.8177939401247
2;8;8204;1;3;8;2;56.5497629605425
1;2;8513;2;-7;9;1;129.987256497403
2;4;8228;1;2;7;1;62.5287377338575
2;11;8506;1;2;1;-9;80.2954390535469
2;7;8232;1;1;4;1;97.1029343447457
2;2;8248;1;1;4;2;176.148623127717
2;5;8601;2;-7;8;1;34.8177939401247
2;4;8508;1;1;8;-7;80.2954390535469
1;8;8227;2;-7;7;1;75.1970405436977
1;10;8421;1;1;1;-7;34.4831869703515
2;6;8244;1;3;6;3;129.259026138274
2;7;8362;1;3;2;-7;74.0861310147463
1;8;8439;2;-7;8;1;28.3682040369577
2;10;8207;1;3;6;1;265.357290749673
1;11;8230;2;-7;3;2;62.0282027227221
2;13;8243;1;3;5;2;112.288328777093
1;5;8229;2;-7;6;1;32.5100925464258
1;5;8510;1;4;8;2;17.494372926597
1;3;8204;1;2;8;1;71.1693927431894
1;4;8429;1;1;7;-7;31.8767383268424
2;6;8563;1;1;3;-7;34.8177939401247
2;10;8439;1;2;8;-7;25.5285231069676
2;3;8265;1;1;8;-7;34.8177939401247
1;11;8348;1;4;1;-7;128.606217084254
1;12;8230;2;-7;5;3;63.079528228738
2;3;8264;1;1;8;2;34.8177939401247
2;1;8516;1;2;5;-7;80.2954390535469
2;6;8215;2;-7;7;1;45.6127717411273
1;6;8410;1;5;2;1;66.0076445491317
2;6;8230;2;-7;8;1;44.9539390118513
2;11;8264;1;4;8;1;37.6647223446157
2;5;8541;2;-7;2;-7;80.2954390535469
1;4;8510;1;3;7;1;17.7730768620675
2;2;8211;1;3;3;-7;62.5287377338575
2;5;8439;1;2;7;1;25.5285231069676
1;8;8362;1;4;7;3;80.1310400400267
2;10;8510;1;2;7;-7;17.0262627671209
1;2;8264;1;2;8;1;34.7547083105179
1;5;8256;1;4;4;1;40.8896998424114
1;12;8218;1;2;8;1;145.735384696726
2;7;8231;1;1;3;1;247.107798011977
2;8;8207;1;2;8;2;52.0357340960613
2;4;8406;1;1;7;-7;31.9602377550574
2;2;8406;1;3;6;1;184.373976334285
1;11;8232;1;4;7;1;111.671202986618
2;9;8534;1;1;6;-7;68.0087227674069
1;3;8256;1;4;5;1;35.8805219879624
1;7;8248;1;1;4;4;208.353028033726
1;3;8212;1;1;5;-7;37.9343667824311
2;6;8406;1;1;7;2;39.016627463231
1;4;8229;2;-7;9;1;32.5100925464258
2;3;8264;1;3;8;-7;34.8177939401247
1;5;8229;1;2;8;1;43.4453056800541
1;4;8229;1;1;9;2;34.0942209782288
2;9;8230;1;1;9;-7;52.060942792496
1;4;8439;1;2;8;-7;28.3682040369577
1;8;8240;1;2;7;4;164.603162774219
1;2;8232;2;-7;5;3;224.80216333294
2;8;8215;2;-7;4;1;45.6127717411273
2;9;8423;1;1;8;3;25.5655018470119
2;3;8264;1;2;8;1;34.8177939401247
2;4;8510;1;3;7;-7;17.0262627671209
2;1;8542;1;3;5;-7;96.1920977240324
2;5;8406;1;1;4;3;31.9602377550574
2;6;8236;1;3;6;1;63.0115078339826
1;2;8212;1;3;8;1;165.381712820244
2;3;8331;1;1;5;3;74.0861310147463
2;8;8999;1;1;2;-7;223.928455442343
2;2;8215;1;2;9;1;35.0051503799311
2;7;8256;1;3;5;3;240.263851157349
2;2;8264;1;1;7;2;34.8177939401247
1;8;8218;2;-7;9;-7;31.8767383268424
2;10;8215;2;-7;8;1;33.787238326761
2;2;8263;1;3;8;-7;129.259026138274
2;8;8266;2;-7;7;-7;34.8177939401247
1;12;8510;2;-7;9;1;16.6461881369673
2;2;8264;1;1;9;-7;34.8177939401247
2;9;8424;1;1;8;2;31.9602377550574
1;6;8218;1;5;7;4;191.46228085271
1;7;8230;1;2;4;1;62.0282027227221
1;4;8230;1;2;8;1;56.9333177129465
1;4;8510;1;4;8;1;17.7730768620675
2;7;8230;1;2;8;1;40.5738115689352
2;3;8262;2;-7;5;2;183.575319080148
2;11;8537;2;-7;7;-7;68.0087227674069
2;9;8264;1;3;9;1;34.8177939401247
2;7;8207;2;-7;8;1;329.554741980749
2;5;8230;2;-7;8;2;96.5867491005872
2;3;8229;1;5;4;1;33.1874785657354
2;7;8236;1;2;2;1;63.0115078339826
1;3;8425;1;1;4;1;31.8767383268424
1;5;8427;1;1;8;1;31.8767383268424
2;10;8263;1;3;7;-7;34.8177939401247
1;2;8212;1;2;4;1;164.279462215597
2;5;8439;1;3;8;1;28.089135067548
1;9;8236;2;-7;8;1;77.2708539003396
2;3;8523;2;-7;6;-7;80.2954390535469
2;9;8406;1;1;5;2;43.2166569568887
2;8;8423;1;2;9;2;25.5655018470119
2;6;8506;1;1;2;-7;68.0087227674069
2;5;8230;1;3;2;-7;44.2047066696615
1;1;8234;1;2;8;1;71.1693927431894
1;6;8407;1;1;6;1;37.9343667824311
1;2;8424;2;-7;5;-7;58.803409540506
2;7;8438;1;3;2;4;70.0539705411917
2;2;8250;1;2;9;1;137.806920177096
2;2;8261;2;-7;7;1;195.475190764185
2;11;8507;1;1;7;-7;96.1920977240324
2;4;8264;1;1;5;-7;34.8177939401247
2;3;8215;1;3;8;-7;37.8252253758228
1;12;8231;1;2;3;1;340.572614336266
1;11;8229;1;2;8;1;31.5965860999322
1;4;8230;1;2;8;-7;63.079528228738
2;9;8406;1;3;5;3;31.9602377550574
1;5;8409;1;1;5;4;31.8767383268424
2;12;8265;1;1;2;1;37.6647223446157
1;13;8349;2;-7;7;1;34.6321536841877
2;4;8214;1;1;8;1;59.01370611404
2;5;8240;2;-7;4;4;122.748367310052
2;2;8204;1;1;8;2;62.5287377338575
1;11;8232;2;-7;9;1;129.134848915855
2;3;8439;1;2;8;-7;25.5285231069676
1;5;8236;1;4;7;1;66.0076445491317
2;3;8263;1;1;7;1;122.748367310052
2;12;8411;1;4;8;1;34.8177939401247
1;4;8406;1;2;7;-7;37.9343667824311
1;2;8218;1;3;8;1;150.776546284591
1;6;8252;1;1;6;3;152.753311976989
1;13;8231;1;5;2;2;324.133316221888
2;3;8427;1;1;8;3;34.8177939401247
2;3;8425;1;2;5;-7;34.8177939401247
1;6;8215;1;2;7;1;35.8805219879624
2;5;8439;1;3;8;-7;25.5285231069676
1;12;8230;1;4;8;1;41.0327160567181
2;5;8212;2;-7;8;1;166.859695700096
1;3;8313;1;1;7;4;80.1310400400267
2;2;8212;1;2;8;1;179.918280309355
2;2;8510;1;3;7;-7;19.5532706608277
1;7;8215;1;4;6;1;37.5257612419977
2;12;8232;1;3;3;2;112.288328777093
2;9;8439;2;-7;7;1;52.0357340960613
2;1;8207;1;5;6;3;274.762858202313
2;5;8439;1;2;8;-7;25.5285231069676
2;2;8405;2;-7;8;-7;31.9602377550574
2;2;8205;1;2;5;-7;163.785306260781
2;8;8508;1;3;8;3;80.2954390535469
1;2;8250;1;5;5;2;224.80216333294
2;8;8236;1;3;7;-7;56.7103574790626
2;5;8539;1;2;8;3;80.2954390535469
1;6;8409;1;1;5;3;31.8767383268424
2;3;8230;1;5;8;1;96.5867491005872
1;8;8231;1;4;4;1;201.46632185623
2;2;8239;1;4;8;1;176.148623127717
2;11;8207;1;2;7;-7;56.7103574790626
1;9;8525;2;-7;7;1;108.505626540852
1;5;8252;1;1;4;3;164.603162774219
1;9;8218;2;-7;9;1;145.735384696726
2;12;8207;1;1;5;1;329.554741980749
1;2;8230;2;-7;4;-7;135.530872273647
1;5;8240;2;-7;4;1;164.603162774219
2;2;8231;1;3;2;-7;247.107798011977
2;7;8215;1;3;7;1;44.6625054770934
2;7;8218;1;2;2;-7;154.083966068582
1;11;8227;1;2;6;1;64.7872498099862
2;2;8510;1;4;7;1;19.5532706608277
2;10;8231;1;1;4;1;417.728124564034
2;9;8254;2;-7;8;2;240.263851157349
2;2;8407;1;2;5;-7;39.016627463231
1;2;8439;1;3;7;3;25.7821520854634
1;7;8229;1;2;8;2;31.5965860999322
2;11;8406;1;1;2;1;43.2166569568887
1;7;8256;2;-7;4;1;164.603162774219
1;4;8218;1;2;9;1;318.121982724131
2;13;8215;1;5;8;-7;33.787238326761
1;8;8401;1;1;5;1;42.0178939775888
1;8;8230;1;2;9;1;41.0327160567181
2;1;8236;1;3;7;-7;70.0539705411917
1;5;8236;2;-7;4;2;59.4354547910541
2;10;8231;2;-7;3;1;348.027141891447
2;9;8510;1;2;7;1;17.0262627671209
1;12;8239;1;4;8;1;208.353028033726
1;9;8506;1;1;3;3;129.987256497403
1;12;8207;1;4;9;3;352.07262738276
1;3;8330;1;4;1;1;66.0076445491317
1;3;8215;1;1;7;-7;46.7534074736533
2;3;8264;1;1;8;1;34.8177939401247
1;8;8542;1;1;2;2;91.9022196167268
1;3;8218;2;-7;8;2;143.154874571557
1;2;8230;2;-7;5;3;63.079528228738
2;3;8424;1;3;4;-7;31.9602377550574
1;6;8222;1;4;8;1;63.4599362275951
2;2;8218;1;2;5;3;174.906123627859
2;11;8232;2;-7;7;1;112.288328777093
2;9;8248;1;1;4;-7;240.263851157349
2;6;8265;1;2;7;4;34.8177939401247
1;10;8430;1;2;4;-7;34.4831869703515
2;4;8218;1;3;5;4;122.748367310052
1;12;8601;1;1;7;1;37.5012492343349
2;4;8230;1;5;8;1;40.5738115689352
1;5;8215;1;4;7;1;45.7793779605382
2;11;8218;1;1;5;-7;178.562187813972
2;3;8230;2;-7;8;1;44.9539390118513
1;12;8231;1;5;2;1;324.133316221888
2;2;8331;1;1;9;1;74.0861310147463
1;4;8211;1;1;6;3;71.1693927431894
2;2;8406;2;-7;4;-7;31.9602377550574
2;4;8227;2;-7;8;1;62.5287377338575
2;4;8542;1;2;8;3;80.2954390535469
1;2;8214;1;3;8;-7;71.1693927431894
2;7;8236;1;5;7;3;70.0539705411917
1;4;8506;1;1;5;-7;108.505626540852
1;8;8230;1;2;9;1;135.530872273647
2;5;8252;1;1;5;4;163.785306260781
2;4;8231;1;3;1;-7;247.107798011977
1;12;8228;2;-7;8;-7;59.6156717098854
2;9;8264;1;3;8;-7;37.6647223446157
1;3;8539;1;2;8;1;108.505626540852
1;3;8212;1;1;4;2;165.381712820244
2;6;8218;1;5;5;2;165.936578700857
1;2;8439;1;4;9;1;45.7793779605382
1;4;8212;2;-7;6;1;164.279462215597
2;2;8409;1;1;5;-7;34.8177939401247
2;6;8510;1;1;6;2;17.0262627671209
2;13;8230;2;-7;3;1;44.9539390118513
2;5;8510;1;2;8;1;17.0262627671209
1;11;8506;2;-7;3;-7;108.505626540852
2;9;8349;1;2;6;3;74.0861310147463
2;2;8230;1;1;8;1;96.5867491005872
1;11;8212;2;-7;9;2;131.211937521916
1;7;8214;1;2;9;2;59.6156717098854
1;2;8230;2;-7;7;1;135.530872273647
2;3;8405;2;-7;5;1;63.0788998376644
2;6;8255;2;-7;4;3;176.148623127717
1;5;8236;2;-7;7;2;63.3555516634303
2;4;8236;2;-7;5;-7;72.6049553484002
1;2;8215;1;2;7;1;38.7711184230461
1;6;8227;1;2;7;1;71.1693927431894
2;6;8264;1;3;7;-7;34.8177939401247
1;2;8230;1;2;8;3;62.0282027227221
2;5;8230;1;4;8;2;54.068737654359
1;9;8229;1;4;9;1;32.1817080988778
2;12;8406;1;1;7;2;43.2166569568887
1;11;8541;1;2;1;1;91.9022196167268
1;8;8510;2;-7;7;1;17.7730768620675
2;3;8266;2;-7;7;-7;34.8177939401247
2;8;8423;2;-7;6;1;26.636248784728
1;3;8227;1;4;7;1;71.6371694553902
2;7;8265;1;1;7;1;37.6647223446157
1;6;8201;2;-7;2;-7;142.032038288258
1;5;8425;1;1;7;4;31.8767383268424
2;5;8207;2;-7;8;1;337.582357485572
2;10;8406;1;1;3;-7;39.016627463231
1;2;8251;1;2;7;1;195.475190764185
2;2;8439;2;-7;9;1;29.6252596461835
2;7;8545;1;1;8;1;80.2954390535469
1;4;8206;1;2;3;1;58.1024383756425
1;8;8401;1;2;5;2;42.0178939775888
2;9;8223;2;-7;8;1;65.6359828600867
2;4;8264;1;1;8;4;34.8177939401247
1;9;8231;2;-7;4;1;350.575771543294
2;5;8230;2;-7;6;3;96.5867491005872
1;2;8510;1;2;7;1;17.494372926597
2;7;8215;1;4;8;1;36.6102509834784
2;6;8510;1;3;8;-7;17.0262627671209
2;8;8264;1;3;5;-7;37.6647223446157
1;7;8362;1;3;5;2;113.217440861469
1;6;8508;1;2;8;1;108.505626540852
2;9;8264;1;3;8;-7;37.6647223446157
2;8;8215;1;1;7;1;36.6102509834784
2;7;8264;2;-7;8;1;37.9612951612988
2;10;8229;1;1;7;2;33.341126728719
2;12;8229;1;1;3;2;33.341126728719
2;2;8409;2;-7;4;-7;142.095116353267
1;4;8214;1;2;8;1;71.6371694553902
2;3;8229;1;2;8;1;35.6474305415175
1;9;8240;1;2;7;1;148.651645216949
1;8;8207;2;-7;6;3;408.914432160406
2;4;8405;1;2;7;-7;35.0198022634297
2;9;8264;1;3;7;-7;37.6647223446157
1;9;8264;1;2;9;1;40.9677510533507
2;2;8264;2;-7;8;1;37.9612951612988
2;2;8240;1;2;8;1;129.259026138274
2;9;8410;2;-7;9;-7;31.9602377550574
2;6;8264;1;1;8;-7;41.7644028321189
1;6;8234;2;-7;8;1;71.6371694553902
1;2;8218;1;5;4;3;191.46228085271
1;4;8255;1;3;5;2;142.032038288258
1;8;8231;1;4;2;1;324.133316221888
2;10;8423;2;-7;8;1;28.089135067548
1;4;8207;1;4;8;2;364.551812845204
1;10;8229;1;1;6;1;32.1817080988778
2;8;8408;1;1;5;-7;37.6647223446157
1;3;8227;1;4;7;2;58.1024383756425
2;4;8265;1;3;9;-7;34.8177939401247
1;7;8236;1;4;7;1;58.9354337299395
1;5;8510;2;-7;9;-7;16.6461881369673
2;2;8214;1;3;8;-7;50.7149034294347
1;4;8214;1;1;7;2;46.7534074736533
2;7;8240;1;5;5;2;183.575319080148
1;13;8427;2;-7;3;-7;34.4831869703515
2;8;8304;1;3;7;1;25.5655018470119
2;1;8236;1;3;7;-7;63.0115078339826
2;10;8542;1;4;1;3;68.0087227674069
1;2;8248;2;-7;7;1;199.919691256252
2;12;8424;1;1;8;-7;43.2166569568887
2;5;8207;1;4;9;1;337.582357485572
2;2;8406;1;1;5;3;31.9602377550574
1;6;8256;1;1;4;4;194.18723012049
1;10;8236;1;2;8;1;53.434760225776
2;5;8215;1;3;7;-7;48.8708268305858
2;3;8243;2;-7;8;3;122.748367310052
1;2;8215;1;2;6;2;38.7711184230461
2;4;8518;1;1;1;-7;80.2954390535469
2;2;8212;1;1;8;2;179.918280309355
2;4;8206;1;3;8;1;67.8799486969921
2;1;8240;1;5;4;1;195.475190764185
2;11;8427;1;3;5;-7;34.8177939401247
2;3;8304;2;-7;8;-7;74.0861310147463
1;6;8236;2;-7;6;1;77.2708539003396
2;11;8207;1;3;7;-7;265.357290749673
1;5;8215;1;4;7;1;35.8805219879624
2;4;8207;2;-7;8;2;337.582357485572
1;12;8304;1;4;7;1;25.8194982137825
1;5;8218;2;-7;8;-7;181.630434135561
2;7;8508;1;1;9;-7;68.0087227674069
2;4;8510;1;2;8;2;17.0262627671209
1;10;8230;1;4;4;1;62.0282027227221
1;8;8424;1;2;5;3;58.9354337299395
1;9;8230;2;-7;8;1;63.079528228738
1;4;8545;1;1;7;-7;29.9195901999037
1;1;8243;2;-7;5;3;224.80216333294
1;5;8218;2;-7;6;1;80.1310400400267
1;9;8230;1;2;1;3;135.530872273647
2;4;8542;2;-7;2;-7;80.2954390535469
2;10;8215;1;2;8;3;33.787238326761
2;4;8511;1;3;8;1;80.2954390535469
1;3;8357;2;-7;1;-7;80.1310400400267
2;12;8998;2;-7;5;2;39.016627463231
2;7;8236;1;2;8;1;56.7103574790626
2;7;8230;2;-7;8;4;40.5738115689352
2;9;8513;2;-7;7;-7;96.1920977240324
1;11;8240;1;4;5;-7;129.134848915855
1;6;8236;1;4;5;4;68.4112841587587
2;9;8331;1;1;4;-7;104.676566691599
1;10;8229;2;-7;5;-7;32.1817080988778
2;6;8230;2;-7;2;4;44.9539390118513
1;6;8214;2;-7;8;1;79.1425642363575
1;4;8541;1;2;3;1;108.505626540852
1;11;8231;1;4;3;2;340.572614336266
2;6;8542;1;1;2;1;80.2954390535469
